evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,51088540.0,53585095.12,1173095.8124213836,53388735.0,57359754.0,51088540.0,0.020016958005726337
102,1,51088540.0,53527299.54,1127177.5211843024,53377928.0,56832374.0,51088540.0,0.020625541001209058
104,2,51088540.0,53497978.74,1077880.110105485,53377928.0,56701492.0,51088540.0,0.021030582996900193
106,3,51088540.0,53451650.1,1038019.5817932291,53370948.0,56418406.0,51088540.0,0.021603415996651165
108,4,51088540.0,53405652.18,1006985.8523728363,53368264.0,56050806.0,51088540.0,0.02207779099990148
110,5,51088540.0,53376013.7,971694.0567233033,53358559.0,55467948.0,51088540.0,0.022565916005987674
112,6,51088540.0,53354934.5,948675.7462218743,53355515.0,55326878.0,51088540.0,0.02312529100163374
114,7,51088540.0,53331030.26,928590.2790771248,53337137.0,55285330.0,51088540.0,0.023575875005917624
116,8,51088540.0,53301949.8,912325.423185017,53312227.0,55192774.0,51088540.0,0.02404979099810589
118,9,51088540.0,53277757.28,893751.9776821989,53276448.0,55095008.0,51088540.0,0.024558082994190045
120,10,51088540.0,53253298.18,876996.278867777,53249979.0,55079390.0,51088540.0,0.02509991600527428
122,11,51088540.0,53221040.26,868520.231389812,53233305.0,55056932.0,51088540.0,0.02565179100201931
124,12,51088540.0,53199884.3,849091.9724096502,53189592.0,54965812.0,51088540.0,0.02613983300398104
126,13,51088540.0,53167422.42,842988.791798956,53143386.0,54940968.0,51088540.0,0.02668479099520482
128,14,51088540.0,53134639.0,837105.031573004,53121969.0,54853998.0,51088540.0,0.0271634999953676
130,15,51088540.0,53110615.0,821748.8531642986,53108197.0,54758136.0,51088540.0,0.02771404100349173
132,16,51088540.0,53087662.06,807339.5719045837,53092684.0,54739840.0,51088540.0,0.028251416006241925
134,17,51088540.0,53052087.0,812119.098517625,53086958.0,54674340.0,51088540.0,0.02880129100230988
136,18,51088540.0,53036345.92,795610.3192063773,53086958.0,54599196.0,51088540.0,0.029336416002479382
138,19,51088540.0,53006296.32,792757.5972865714,53073712.0,54450086.0,51088540.0,0.02985525000258349
140,20,51088540.0,52974533.8,797887.6618173012,53051336.0,54363498.0,51088540.0,0.03032954099762719
142,21,51088540.0,52959576.98,785635.211669716,53036682.0,54255022.0,51088540.0,0.030872457995428704
144,22,51088540.0,52933844.46,784924.6154967422,53025100.0,54228098.0,51088540.0,0.031432082992978394
146,23,51088540.0,52922725.54,774315.6053479927,53025100.0,54120084.0,51088540.0,0.03197404100501444
148,24,51088540.0,52896657.14,777441.1903839032,53017768.0,54116420.0,51088540.0,0.032460040994919837
150,25,51088540.0,52875922.48,772265.9869153436,53013449.0,54093252.0,51088540.0,0.03288508299738169
152,26,51088540.0,52847728.3,778747.5882051319,53007597.0,54089120.0,51088540.0,0.03337445799843408
154,27,51088540.0,52828793.7,771317.4989642787,52991494.0,53995502.0,51088540.0,0.03392229099699762
156,28,51088540.0,52810479.24,765115.6411213552,52959767.0,53958762.0,51088540.0,0.03447291599877644
158,29,51088540.0,52784695.62,769417.235695884,52941336.0,53954402.0,51088540.0,0.03505166599643417
160,30,51088540.0,52766959.2,762662.1494268612,52940164.0,53909354.0,51088540.0,0.03554004100442398
162,31,51088540.0,52743431.3,763347.8228836118,52937723.0,53905258.0,51088540.0,0.036097165997489356
164,32,51088540.0,52727231.8,755670.4517662444,52934088.0,53900294.0,51088540.0,0.036640582999098115
166,33,51088540.0,52701434.02,759210.1490290285,52927485.0,53897756.0,51088540.0,0.03720083300140686
168,34,51088540.0,52692646.88,750346.4013711171,52927485.0,53894438.0,51088540.0,0.03765245800605044
170,35,51088540.0,52670580.38,747119.2584550177,52895532.0,53862882.0,51088540.0,0.03816625000035856
172,36,51088540.0,52650478.28,741793.0989030307,52850224.0,53842178.0,51088540.0,0.03869404099532403
174,37,51088540.0,52640734.66,732415.8231963073,52850224.0,53831050.0,51088540.0,0.03916366600606125
176,38,51088540.0,52633695.3,724279.3162975938,52850224.0,53830126.0,51088540.0,0.039689208002528176
178,39,51088540.0,52633695.3,724279.3162975938,52850224.0,53830126.0,51088540.0,0.04015975000220351
180,40,51088540.0,52617034.6,715677.3683818987,52820446.0,53734828.0,51088540.0,0.04055791599967051
182,41,51088540.0,52593848.4,716646.1610344675,52807976.0,53731624.0,51088540.0,0.04101533300126903
184,42,51088540.0,52569737.32,718518.4735245279,52790607.0,53709174.0,51088540.0,0.041486125002847984
186,43,51088540.0,52556334.48,709583.9609645709,52771635.0,53629730.0,51088540.0,0.041953624997404404
188,44,51088540.0,52532530.96,713093.5163611841,52752296.0,53621220.0,51088540.0,0.04244049999397248
