evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,50701114.0,53032598.8,1008030.6125677732,53012120.0,55766708.0,50701114.0,0.04194495899719186
300,2,50701114.0,52634561.64,784370.986946222,52577391.0,54563118.0,50701114.0,0.06312216700462159
400,3,50607670.0,52323404.0,790320.7208160494,52360395.0,54227684.0,50607670.0,0.08419887500349432
500,4,50607670.0,52026264.38,685678.7250288983,51987926.0,53676714.0,50607670.0,0.10521775000961497
600,5,50448762.0,51774358.96,597066.7110479686,51798253.0,53282676.0,50448762.0,0.12687074999848846
700,6,50360022.0,51572496.86,514137.79718392657,51547039.0,52812380.0,50360022.0,0.14823775000695605
800,7,50360022.0,51485930.04,492990.89435850474,51497143.0,52511576.0,50360022.0,0.17001641700335313
900,8,50360022.0,51369264.78,481537.11332688737,51388253.0,52320206.0,50360022.0,0.19164362500305288
1000,9,50360022.0,51296846.58,469193.8525062147,51291580.0,52320206.0,50360022.0,0.21332887500466313
1100,10,50359528.0,51235105.64,461065.6368526616,51239421.0,52316984.0,50359528.0,0.23573270899942145
1200,11,50057576.0,51152110.58,454954.6659036959,51159349.0,52194326.0,50057576.0,0.2568017090088688
1300,12,50057576.0,51095532.5,449753.5214783649,51144842.0,52194326.0,50057576.0,0.2773945420049131
1400,13,49847134.0,51026822.72,461178.78008091566,51032979.0,52194326.0,49847134.0,0.2980469589965651
1500,14,49847134.0,50968683.98,439228.9449936099,50943967.0,52058970.0,49847134.0,0.3190197090007132
1600,15,49847134.0,50930804.14,434308.9285058971,50909778.0,52058970.0,49847134.0,0.3397605840000324
1700,16,49847134.0,50859081.42,407096.8555957459,50821167.0,52058970.0,49847134.0,0.36091087499517016
1800,17,49847134.0,50817519.54,407065.1745867588,50755854.0,52058970.0,49847134.0,0.38124033399799373
1900,18,48999588.0,50736556.5,426146.8531648098,50714428.0,52058970.0,48999588.0,0.40196712499891873
2000,19,48999588.0,50680350.04,407696.9259746735,50678809.0,51734174.0,48999588.0,0.4222597920015687
2100,20,48999588.0,50627696.82,420648.6210177892,50608346.0,51734174.0,48999588.0,0.44313374999910593
2200,21,48999588.0,50593243.9,404709.89021306357,50596847.0,51734174.0,48999588.0,0.4643569589970866
2300,22,48999588.0,50566601.48,402463.63532022317,50562797.0,51475232.0,48999588.0,0.48507445900759194
2400,23,48999588.0,50548993.18,395863.6616977208,50554553.0,51475232.0,48999588.0,0.505835959003889
2500,24,48999588.0,50534305.3,387512.16414108855,50541035.0,51475232.0,48999588.0,0.5262140840059146
2600,25,48999588.0,50507196.14,386054.9921917607,50517204.0,51475232.0,48999588.0,0.5473930419975659
2700,26,48999588.0,50460629.34,378900.9910459517,50471219.0,51475232.0,48999588.0,0.5687810840026941
2800,27,48999588.0,50412158.6,386837.31893575104,50421665.0,51475232.0,48999588.0,0.589755334003712
2900,28,48999588.0,50379337.36,383559.37262612995,50375671.0,51475232.0,48999588.0,0.6105328340054257
3000,29,48999588.0,50312290.2,366932.6112441357,50337275.0,51156926.0,48999588.0,0.6324998750060331
3100,30,48999588.0,50286944.42,371385.0508611562,50314428.0,50977380.0,48999588.0,0.653239167004358
3200,31,48999588.0,50259950.76,362582.93435944064,50264559.0,50977380.0,48999588.0,0.6739686250075465
3300,32,48999588.0,50230098.76,347161.8477539005,50257156.0,50977380.0,48999588.0,0.6958285840082681
3400,33,48999588.0,50214602.9,339134.2865112137,50234051.0,50977380.0,48999588.0,0.7169833340012701
3500,34,48999588.0,50190233.36,349022.3545928117,50227231.0,50977380.0,48999588.0,0.7379754169960506
3600,35,48999588.0,50165809.18,346348.66339468904,50212776.0,50977380.0,48999588.0,0.759858459001407
3700,36,48999588.0,50118674.54,343538.40054059227,50155249.0,50977380.0,48999588.0,0.7805384590028552
3800,37,48999588.0,50064706.44,373117.5995534469,50089276.0,50937046.0,48999588.0,0.8012615000043297
3900,38,48999588.0,50031261.8,375854.0375764507,50074451.0,50869194.0,48999588.0,0.8223742499976652
4000,39,48910820.0,49988783.0,370571.1356035707,49995186.0,50787564.0,48910820.0,0.8432810840022285
4100,40,48910820.0,49967437.12,371758.0609213815,49953199.0,50787564.0,48910820.0,0.8637685419962509
4200,41,48910820.0,49942724.7,356799.65263294475,49933232.0,50787564.0,48910820.0,0.8847260839975206
4300,42,48910820.0,49899271.92,367476.96602937387,49883974.0,50787564.0,48910820.0,0.9055859590007458
4400,43,48790602.0,49854612.96,377267.8230215219,49871781.0,50787564.0,48790602.0,0.9269654590025311
4500,44,48790602.0,49836714.8,385228.00156395696,49852001.0,50787564.0,48790602.0,0.9478872089966899
4600,45,48790602.0,49806013.58,374501.61484247784,49837640.0,50554454.0,48790602.0,0.9699724170059199
4700,46,48790602.0,49782823.38,361241.75164824957,49805018.0,50453052.0,48790602.0,0.9916497920057736
4800,47,48790602.0,49753529.34,354545.4195681061,49777158.0,50381194.0,48790602.0,1.0126052499981597
4900,48,48698116.0,49721739.2,367353.67161709437,49773037.0,50381194.0,48698116.0,1.0352828339964617
5000,49,48649232.0,49685883.52,372067.6624923074,49751586.0,50370010.0,48649232.0,1.056728709008894
5100,50,48649232.0,49644161.7,370463.57805564365,49672717.0,50370010.0,48649232.0,1.0779279590060469
5200,51,48649232.0,49625830.8,359847.34163586644,49664492.0,50319894.0,48649232.0,1.0989978750003502
5300,52,48649232.0,49617225.72,354525.1345421952,49659728.0,50315620.0,48649232.0,1.1196242090081796
5400,53,48252564.0,49572833.8,371246.904168587,49639150.0,50315620.0,48252564.0,1.1402191250090254
5500,54,48252564.0,49561828.22,362819.13471600646,49629493.0,50315620.0,48252564.0,1.1606515419989591
5600,55,48084660.0,49509790.58,399176.9460615976,49612323.0,50315620.0,48084660.0,1.181214791999082
5700,56,48084660.0,49482462.72,399547.87075628573,49538481.0,50315620.0,48084660.0,1.2018108339980245
5800,57,48084660.0,49454885.56,397327.502540318,49493010.0,50315620.0,48084660.0,1.2231606669956818
5900,58,48084660.0,49410695.72,390784.8515630073,49470244.0,50315620.0,48084660.0,1.2448506250075297
6000,59,48084660.0,49398260.04,378637.15219708486,49458436.0,50315620.0,48084660.0,1.2660875840083463
6100,60,48084660.0,49348191.76,358521.35676272115,49393620.0,50013122.0,48084660.0,1.2874991669959854
6200,61,48084660.0,49336285.52,364313.5711242303,49354812.0,50013122.0,48084660.0,1.3087443749973318
6300,62,48084660.0,49310140.92,375959.63469270687,49340472.0,50013122.0,48084660.0,1.33029974999954
6400,63,48084660.0,49302098.02,373216.52180582733,49327303.0,50013122.0,48084660.0,1.3514077919971896
6500,64,48084660.0,49254836.62,353576.37761623104,49296504.0,50013122.0,48084660.0,1.3727253749966621
6600,65,48084660.0,49239356.14,350679.64634466654,49260911.0,50013122.0,48084660.0,1.3935869590059156
6700,66,48084660.0,49232876.62,350776.7822445146,49249082.0,50013122.0,48084660.0,1.41450620899559
6800,67,48084660.0,49210598.24,345575.8840976355,49243742.0,50013122.0,48084660.0,1.4352920840028673
6900,68,48084660.0,49183593.94,345518.8454505433,49243019.0,50013122.0,48084660.0,1.4566600420075702
7000,69,48084660.0,49162008.32,351003.37989207107,49204925.0,50013122.0,48084660.0,1.4773250419966644
7100,70,48084660.0,49140139.48,363455.88998255297,49172217.0,50013122.0,48084660.0,1.498311333998572
7200,71,48084660.0,49117743.54,375065.6806176598,49160353.0,50013122.0,48084660.0,1.5189936249953462
7300,72,48084660.0,49090415.52,370468.4880692683,49129566.0,50013122.0,48084660.0,1.539472874996136
7400,73,48084660.0,49050884.56,374796.5847274578,49066530.0,50013122.0,48084660.0,1.5606316670018714
7500,74,48084660.0,49032485.28,358161.9204089145,49052381.0,50013122.0,48084660.0,1.5815568340040045
7600,75,48084660.0,49006250.44,364198.6146872698,48998160.0,50013122.0,48084660.0,1.6022051670006476
7700,76,48084660.0,48986028.98,370957.2968514295,48986954.0,50013122.0,48084660.0,1.6231929170025978
7800,77,48084660.0,48978928.0,372189.3313257649,48966230.0,50013122.0,48084660.0,1.6442995840043295
7900,78,48084660.0,48956660.5,360411.9078981021,48948662.0,50013122.0,48084660.0,1.6648149170068791
8000,79,48084660.0,48927131.94,347513.75920990005,48913801.0,50013122.0,48084660.0,1.685362542004441
8100,80,48084660.0,48907074.28,338207.020190536,48873934.0,50013122.0,48084660.0,1.7068350420013303
8200,81,48084660.0,48885462.88,339464.5422290016,48869629.0,49983806.0,48084660.0,1.727625250001438
8300,82,48084660.0,48863294.98,335894.65682210494,48840893.0,49983806.0,48084660.0,1.7484518749988638
8400,83,48049016.0,48848119.04,345914.0413437396,48835901.0,49983806.0,48049016.0,1.7694875419983873
8500,84,48049016.0,48805323.58,329128.00666929514,48804549.0,49713222.0,48049016.0,1.789981167006772
8600,85,48049016.0,48796027.44,328399.53777970886,48788600.0,49713222.0,48049016.0,1.8104191669990541
8700,86,48049016.0,48768028.94,324686.5364233577,48745742.0,49713222.0,48049016.0,1.8313397500023711
8800,87,48049016.0,48729336.2,323354.01339899894,48716925.0,49713222.0,48049016.0,1.8525372500007506
8900,88,48049016.0,48709723.5,320594.2339946088,48687599.0,49713222.0,48049016.0,1.8736312090040883
9000,89,48049016.0,48668077.36,311012.203965038,48663701.0,49705408.0,48049016.0,1.8943069590022787
9100,90,48049016.0,48631476.52,290684.39691564045,48619380.0,49415320.0,48049016.0,1.9149721249996219
9200,91,48049016.0,48620970.6,286250.2956666421,48602839.0,49415320.0,48049016.0,1.9359882499993546
9300,92,48006078.0,48586806.5,286531.02921748284,48566310.0,49261712.0,48006078.0,1.9569595840002876
9400,93,48006078.0,48567824.52,283640.1902895455,48555617.0,49261712.0,48006078.0,1.9779887500044424
9500,94,48006078.0,48527516.72,267075.0344358708,48525496.0,49261712.0,48006078.0,1.9987649170070654
