evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,50868040.0,53098388.18,952115.370191621,53082165.0,55437738.0,50868040.0,0.041340291005326435
300,2,50471212.0,52625020.06,808145.9143347546,52532828.0,54438508.0,50471212.0,0.062288999994052574
400,3,50471212.0,52406780.02,736144.6433890826,52361803.0,54180378.0,50471212.0,0.08310329099185765
500,4,50471212.0,52232611.64,666604.136266458,52288334.0,54180378.0,50471212.0,0.10393762499734294
600,5,50471212.0,52056945.4,633284.5639704476,52102154.0,53643398.0,50471212.0,0.12490312500449363
700,6,50471212.0,51881307.56,617264.5837142825,51950859.0,53502574.0,50471212.0,0.14537241599464323
800,7,50150074.0,51708089.32,561721.9890895652,51747475.0,53174138.0,50150074.0,0.16672783299873117
900,8,50150074.0,51616000.54,524107.70322870504,51594594.0,53174138.0,50150074.0,0.18836262500553858
1000,9,50150074.0,51550553.06,527111.9224618964,51506168.0,53174138.0,50150074.0,0.2095260829955805
1100,10,49797640.0,51439259.48,530438.343504888,51444283.0,52612718.0,49797640.0,0.23086145799607038
1200,11,49797640.0,51337244.58,489374.9491862692,51383287.0,52445106.0,49797640.0,0.2520880829979433
1300,12,49797640.0,51245364.74,504248.40811478265,51281815.0,52445106.0,49797640.0,0.273296333005419
1400,13,49751938.0,51187126.66,500095.547163304,51235394.0,52303392.0,49751938.0,0.29450383299263194
1500,14,49751938.0,51088727.26,481539.0609243371,51092214.0,52303392.0,49751938.0,0.31524991600599606
1600,15,49751938.0,51014630.82,459745.18971335376,51005977.0,52159662.0,49751938.0,0.33634687500307336
1700,16,49751938.0,50993201.86,454056.42946464306,50975846.0,51979634.0,49751938.0,0.3572724580008071
1800,17,49751938.0,50942744.2,461540.8091042438,50936001.0,51917728.0,49751938.0,0.37852374999783933
1900,18,49751938.0,50907988.9,450876.51274559647,50922036.0,51914758.0,49751938.0,0.3991998749988852
2000,19,49547264.0,50855674.0,455919.42192698916,50896262.0,51823776.0,49547264.0,0.4202612499939278
2100,20,49547264.0,50807421.74,451877.8698156089,50858127.0,51632658.0,49547264.0,0.4412996250030119
2200,21,49547264.0,50736030.3,417924.3455061573,50800182.0,51598746.0,49547264.0,0.4624445410008775
2300,22,49547264.0,50681970.42,409344.6337107445,50750610.0,51489372.0,49547264.0,0.4835480409965385
2400,23,49547264.0,50636956.76,406038.89226454945,50696241.0,51489372.0,49547264.0,0.5046037080028327
2500,24,49547264.0,50603438.6,402770.30348996684,50665072.0,51489372.0,49547264.0,0.5257037080009468
2600,25,49547264.0,50573633.92,388014.6032720851,50619854.0,51489372.0,49547264.0,0.5468448329920648
2700,26,49198774.0,50547665.56,411627.7423406328,50587884.0,51489372.0,49198774.0,0.568006957997568
2800,27,49198774.0,50486898.72,413273.0663519721,50495583.0,51266030.0,49198774.0,0.5890519579988904
2900,28,49198774.0,50444669.06,431281.9246689066,50476982.0,51266030.0,49198774.0,0.6100310000038007
3000,29,49198774.0,50422618.5,422912.7356893736,50449369.0,51266030.0,49198774.0,0.6311936249985592
3100,30,49198774.0,50372886.04,430697.79169296694,50417938.0,51266030.0,49198774.0,0.6523329579940764
3200,31,49198774.0,50354296.02,423605.7969063686,50405429.0,51266030.0,49198774.0,0.6732907499972498
3300,32,49198774.0,50323043.76,430496.9258168778,50356133.0,51266030.0,49198774.0,0.6945443750009872
3400,33,49198774.0,50272273.56,421357.4642045948,50311167.0,51151134.0,49198774.0,0.7155654999951366
3500,34,49198774.0,50221333.44,408916.5779221067,50236036.0,50958412.0,49198774.0,0.7367538749967935
3600,35,49198774.0,50218702.04,406399.544905255,50236036.0,50958412.0,49198774.0,0.7580532909923932
3700,36,49198774.0,50196684.58,398755.1928428564,50203404.0,50958412.0,49198774.0,0.77910262500518
3800,37,49198774.0,50167244.46,403955.92735464143,50195037.0,50958412.0,49198774.0,0.8002737909991993
