evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,51374360.0,53112777.4,794677.2485816113,53061060.0,54916464.0,51374360.0,0.04100362499593757
300,2,51374360.0,52815324.28,727902.7717042996,52779295.0,54650560.0,51374360.0,0.06225637499301229
400,3,50355620.0,52495925.94,666736.0890373015,52455172.0,54650560.0,50355620.0,0.08320208299846854
500,4,50355620.0,52325578.36,594775.5021100569,52297932.0,54173614.0,50355620.0,0.10450154199497774
600,5,50355620.0,52155838.6,564686.1300652956,52170446.0,53960676.0,50355620.0,0.12552116699225735
700,6,50355620.0,52027560.34,529390.6708224507,52056791.0,53311720.0,50355620.0,0.14613504199951421
800,7,50355620.0,51836884.2,568032.0838868524,51909161.0,53048706.0,50355620.0,0.16665866700350307
900,8,50355620.0,51678512.88,538492.8462141217,51739037.0,53048706.0,50355620.0,0.18749599999864586
1000,9,49991784.0,51516334.22,528310.4302540238,51548275.0,53048706.0,49991784.0,0.20817737499601208
1100,10,49991784.0,51434168.94,529263.2341142509,51407651.0,53048706.0,49991784.0,0.22953691700240597
1200,11,49991784.0,51341590.38,531037.0678743017,51342615.0,52988388.0,49991784.0,0.25080083298962563
1300,12,49991784.0,51200069.94,519193.4744775173,51217590.0,52448256.0,49991784.0,0.2716745829966385
1400,13,49991784.0,51123067.36,475245.75363193976,51179516.0,52448256.0,49991784.0,0.292581000001519
1500,14,49991784.0,51031405.94,470121.4472869286,51047902.0,52422378.0,49991784.0,0.3137005000025965
1600,15,49991784.0,50982242.92,445763.6661509702,51018999.0,52422378.0,49991784.0,0.33479708299273625
1700,16,49735774.0,50901402.42,433081.28941087215,50939456.0,51991618.0,49735774.0,0.35573570799897425
1800,17,49735774.0,50849730.68,429952.9690303553,50908978.0,51991618.0,49735774.0,0.37649454199709
1900,18,49735774.0,50807173.7,441530.2291946385,50882303.0,51691692.0,49735774.0,0.3969357079913607
2000,19,49735774.0,50777799.38,424961.76065549196,50796582.0,51648432.0,49735774.0,0.4176688750012545
2100,20,49731276.0,50710513.22,423862.53441755334,50733686.0,51582998.0,49731276.0,0.4379734579997603
2200,21,49234552.0,50673818.48,432201.13895306847,50701084.0,51556004.0,49234552.0,0.45842104199982714
2300,22,49234552.0,50620545.42,442386.587815435,50642454.0,51521024.0,49234552.0,0.47905683299177326
2400,23,49234552.0,50557509.94,413795.9608047865,50605591.0,51521024.0,49234552.0,0.5005285419902066
2500,24,49234552.0,50535111.38,413514.7710128571,50593294.0,51521024.0,49234552.0,0.5212954169983277
2600,25,49234552.0,50514120.72,404442.81177714316,50586595.0,51456566.0,49234552.0,0.5423390829964774
2700,26,49234552.0,50493276.38,402463.3168078497,50544927.0,51456566.0,49234552.0,0.5632196249935078
2800,27,49234552.0,50485643.4,401344.59094284556,50514945.0,51456566.0,49234552.0,0.5848454999941168
2900,28,49234552.0,50398907.24,371498.469461588,50436735.0,51150848.0,49234552.0,0.6058530829905067
3000,29,49234552.0,50387745.46,365511.08620701014,50429137.0,51150848.0,49234552.0,0.6268834169895854
3100,30,49234552.0,50376740.06,363954.7904671079,50411820.0,51150848.0,49234552.0,0.6478349579992937
3200,31,49234552.0,50350953.98,364408.871112161,50366022.0,51150848.0,49234552.0,0.6694049170037033
3300,32,49234552.0,50301840.64,363165.25405152736,50333508.0,51150848.0,49234552.0,0.6910974579950562
3400,33,49234552.0,50293309.3,356024.6378074838,50333508.0,51150848.0,49234552.0,0.7120382080029231
3500,34,49234552.0,50269728.22,355367.6339585129,50320474.0,51150848.0,49234552.0,0.7328100000013364
3600,35,49230556.0,50223895.12,368613.43077183934,50277592.0,51150848.0,49230556.0,0.7535512079921318
3700,36,49230556.0,50201568.14,369890.7226636813,50264814.0,51150848.0,49230556.0,0.7747174169926438
3800,37,49230556.0,50166410.38,366380.21705334424,50200865.0,51150848.0,49230556.0,0.7960124999954132
3900,38,49230556.0,50150355.96,363110.9521744537,50185304.0,51150848.0,49230556.0,0.8168573329894571
4000,39,49230556.0,50131303.98,355175.2616680948,50148354.0,51150848.0,49230556.0,0.8383234579960117
4100,40,49230556.0,50095128.0,356228.7847101635,50091862.0,51150848.0,49230556.0,0.8593357920035487
4200,41,49230556.0,50072843.06,347052.989277252,50057638.0,50760390.0,49230556.0,0.8803536249906756
4300,42,49230556.0,50054840.88,343998.1070148288,50042470.0,50760390.0,49230556.0,0.901318624994019
