evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,51070492.0,52775784.96,794658.9604731067,52792289.0,55333904.0,51070492.0,0.04187650000676513
300,2,51047506.0,52475776.16,643936.5005316397,52440614.0,54067414.0,51047506.0,0.06265283400716726
400,3,50805568.0,52278754.44,607416.2660326825,52231365.0,53819424.0,50805568.0,0.08417933400778566
500,4,50496806.0,52050590.68,612065.2861296559,52077236.0,53378308.0,50496806.0,0.10587804201350082
600,5,50496806.0,51990011.9,553037.02452674,52054334.0,53184200.0,50496806.0,0.12696337500528898
700,6,50496806.0,51815246.5,514836.40661106125,51876793.0,53010374.0,50496806.0,0.1479773750033928
800,7,50496806.0,51618611.44,529669.4094222984,51597530.0,52889286.0,50496806.0,0.16943441701005213
900,8,50465762.0,51564813.34,529712.4385635705,51581345.0,52845920.0,50465762.0,0.189960792005877
1000,9,50441812.0,51468438.12,487993.24224655575,51530363.0,52589434.0,50441812.0,0.21104558400111273
1100,10,50441812.0,51374713.5,469808.60571482725,51314373.0,52442570.0,50441812.0,0.23239641700638458
1200,11,50044990.0,51277504.96,442002.217126157,51270100.0,52442570.0,50044990.0,0.2534815420076484
1300,12,50044990.0,51189996.02,425748.01274223183,51194911.0,52183960.0,50044990.0,0.2747596250119386
1400,13,50044990.0,51140439.28,411202.5291877977,51169626.0,52183960.0,50044990.0,0.2956328750005923
1500,14,49793336.0,51064309.36,403890.9837752638,51117076.0,51926320.0,49793336.0,0.3171125000080792
1600,15,49793336.0,51019748.38,390564.317294419,51046350.0,51869316.0,49793336.0,0.3390100840042578
1700,16,49793336.0,50963442.78,384313.4402890323,50978792.0,51862300.0,49793336.0,0.35980045900214463
1800,17,49793336.0,50935854.48,389716.31305493176,50914499.0,51862300.0,49793336.0,0.38207787500869017
1900,18,49793336.0,50873056.68,365063.98108914774,50892416.0,51862300.0,49793336.0,0.4036598340026103
2000,19,49793336.0,50833778.24,365813.9285817619,50876875.0,51862300.0,49793336.0,0.4249590000108583
2100,20,49376620.0,50785924.74,376275.4915454,50804173.0,51581532.0,49376620.0,0.44623120900359936
2200,21,48708594.0,50714355.08,427026.3977540892,50719709.0,51581532.0,48708594.0,0.4675565000070492
2300,22,48708594.0,50665868.88,415211.3356802601,50669225.0,51581532.0,48708594.0,0.4886839590035379
2400,23,48708594.0,50648421.22,414962.07776527194,50633357.0,51581532.0,48708594.0,0.5102294590033125
2500,24,48708594.0,50618843.74,399138.88712433464,50600799.0,51487014.0,48708594.0,0.5311286670039408
2600,25,48708594.0,50588601.46,401426.3544201207,50562095.0,51441294.0,48708594.0,0.5520136670093052
2700,26,48708594.0,50556031.86,398072.7009817433,50537974.0,51441294.0,48708594.0,0.5728129170020111
2800,27,48708594.0,50524231.16,379509.21622655547,50533195.0,51294562.0,48708594.0,0.5939753340062452
2900,28,48708594.0,50507907.76,384928.4542345271,50524902.0,51294562.0,48708594.0,0.6146464590128744
3000,29,48708594.0,50469575.14,396093.8356566792,50494531.0,51228698.0,48708594.0,0.635719625002821
3100,30,48708594.0,50424761.06,398436.9270061654,50461780.0,51228698.0,48708594.0,0.6571617090085056
3200,31,48708594.0,50387128.86,401134.76255106635,50440209.0,51140648.0,48708594.0,0.6780549170071026
3300,32,48708594.0,50357652.38,394518.0201682752,50414191.0,51140648.0,48708594.0,0.6989704170118785
3400,33,48708594.0,50305324.48,393160.3703892975,50328498.0,51140648.0,48708594.0,0.7204253750096541
3500,34,48708594.0,50261230.48,394032.89546586026,50269444.0,51140648.0,48708594.0,0.7411735000059707
3600,35,48708594.0,50236812.22,394680.94266188185,50257357.0,51140648.0,48708594.0,0.7621551670017652
3700,36,48708594.0,50221093.72,391981.699070354,50245183.0,51140648.0,48708594.0,0.7834412920055911
3800,37,48708594.0,50200508.84,392526.03884605464,50230314.0,51140648.0,48708594.0,0.8046449170069536
3900,38,48708594.0,50183512.94,385935.7193925905,50221846.0,51140648.0,48708594.0,0.8256848750024801
4000,39,48708594.0,50140103.76,378880.0753413439,50156495.0,51140648.0,48708594.0,0.8465261250094045
4100,40,48708594.0,50082143.82,397137.7664075876,50124709.0,50735784.0,48708594.0,0.8677416250138776
4200,41,48708594.0,50070084.94,397610.22868326266,50115241.0,50735784.0,48708594.0,0.8885302920098184
4300,42,48708594.0,50038349.76,392556.6429551058,50083690.0,50735784.0,48708594.0,0.909617209006683
4400,43,48708594.0,50017936.2,408950.56094804424,50078604.0,50735784.0,48708594.0,0.9305978750053328
4500,44,48708594.0,50000796.54,402929.5256183498,50056726.0,50735784.0,48708594.0,0.9519488340010867
4600,45,48708594.0,49983514.86,397722.1951017826,50025762.0,50735784.0,48708594.0,0.9730540000018664
4700,46,48708594.0,49948447.28,416763.8420440545,50007701.0,50712634.0,48708594.0,0.9938833340129349
4800,47,48708594.0,49927482.8,410771.495828715,49993844.0,50712634.0,48708594.0,1.0153490840020822
4900,48,48708594.0,49890802.14,410299.4917413625,49966851.0,50712634.0,48708594.0,1.036101084013353
5000,49,48708594.0,49865784.26,408708.8154585027,49918738.0,50712634.0,48708594.0,1.05707516700204
5100,50,48708594.0,49845488.64,414830.2376739555,49888600.0,50712634.0,48708594.0,1.0782795840059407
5200,51,48708594.0,49811478.82,410448.2101900891,49881175.0,50589700.0,48708594.0,1.0992893750080839
5300,52,48708594.0,49792529.94,404035.3959530234,49850993.0,50549230.0,48708594.0,1.1205778340081451
5400,53,48708594.0,49746143.64,397614.5788609246,49812637.0,50549230.0,48708594.0,1.1420495840138756
5500,54,48708594.0,49694084.46,390209.42208069295,49767452.0,50455846.0,48708594.0,1.1631607500021346
5600,55,48708594.0,49681072.7,381785.8080177811,49747931.0,50455846.0,48708594.0,1.1841080420126673
5700,56,48708594.0,49625486.86,363461.01999672595,49691739.0,50335434.0,48708594.0,1.205316417006543
5800,57,48708594.0,49614861.76,354402.35068207775,49674603.0,50308002.0,48708594.0,1.2265207090094918
5900,58,48708594.0,49582716.18,364201.815158145,49647708.0,50308002.0,48708594.0,1.2476090420095716
6000,59,48708594.0,49557840.82,366953.40658389806,49614000.0,50308002.0,48708594.0,1.2684767920000013
6100,60,48708594.0,49538207.32,362482.3888445032,49547147.0,50308002.0,48708594.0,1.2891968750045635
6200,61,48708594.0,49520168.98,357166.81129181024,49512216.0,50308002.0,48708594.0,1.309842959002708
6300,62,48708594.0,49501529.0,354797.72428813577,49492778.0,50308002.0,48708594.0,1.3332327920070384
6400,63,48590406.0,49460697.56,373729.3068805367,49449121.0,50308002.0,48590406.0,1.3595020420034416
6500,64,48402316.0,49434905.12,381183.12296525616,49410116.0,50308002.0,48402316.0,1.3840302919998066
6600,65,48402316.0,49417036.08,373220.3328771807,49409313.0,50171344.0,48402316.0,1.405817584003671
6700,66,48402316.0,49381711.18,367908.294929929,49364352.0,50171344.0,48402316.0,1.427606042008847
6800,67,48257034.0,49333417.06,370338.84024060506,49323711.0,50171344.0,48257034.0,1.4493455840129172
6900,68,48257034.0,49308687.04,381541.27860701835,49288609.0,50171344.0,48257034.0,1.4714822090027155
7000,69,48257034.0,49257230.04,367484.80424332974,49245003.0,50082456.0,48257034.0,1.4932115840056213
7100,70,48257034.0,49236959.62,369718.04514399293,49192130.0,50082456.0,48257034.0,1.5149126250034897
7200,71,48257034.0,49183382.84,378168.6609584861,49178484.0,50082456.0,48257034.0,1.5364207090024138
7300,72,48257034.0,49156259.92,383304.4275181721,49162510.0,50082456.0,48257034.0,1.5569534590031253
7400,73,48257034.0,49110589.32,384827.1982291501,49086397.0,50082456.0,48257034.0,1.5776351250096923
7500,74,48257034.0,49053167.88,381971.58072168875,49015113.0,50082456.0,48257034.0,1.5981744170130696
7600,75,48257034.0,49006394.9,395373.3362443528,48989781.0,50082456.0,48257034.0,1.6188965840119636
7700,76,48106590.0,48949151.76,387250.4455117675,48953471.0,50082456.0,48106590.0,1.6393485000007786
7800,77,48106590.0,48920367.72,391075.82259331964,48918966.0,50082456.0,48106590.0,1.6599101669999072
7900,78,48106590.0,48894475.84,387054.75223215437,48836031.0,50082456.0,48106590.0,1.680617334000999
8000,79,48106590.0,48857471.22,385924.4354418512,48817388.0,49764160.0,48106590.0,1.7017773750121705
8100,80,47972670.0,48802483.2,394519.31210910325,48721925.0,49764160.0,47972670.0,1.722337042010622
8200,81,47972670.0,48770974.04,403176.47645307676,48705690.0,49764160.0,47972670.0,1.7429617090092506
8300,82,47972670.0,48750226.76,407941.7540709242,48667752.0,49764160.0,47972670.0,1.7633431249996647
8400,83,47972670.0,48724996.88,402926.23456283606,48642953.0,49764160.0,47972670.0,1.7848274999996647
8500,84,47972670.0,48700161.16,388991.5387039857,48631616.0,49672614.0,47972670.0,1.8062737090076553
8600,85,47972670.0,48690733.68,393727.7556262164,48623826.0,49672614.0,47972670.0,1.8275665840046713
8700,86,47972670.0,48681200.68,393488.96188871376,48620465.0,49672614.0,47972670.0,1.8480608750105603
