funcid,dim,milestone,error
25,100,1,2.175536e+04
25,100,2,1.091867e+04
25,100,3,5.728174e+03
25,100,1,1.039528e+04
25,100,2,5.852215e+03
25,100,3,3.310802e+03
25,100,1,1.124603e+04
25,100,2,5.639439e+03
25,100,3,3.217596e+03
25,100,1,1.115529e+04
25,100,2,5.781061e+03
25,100,3,3.251176e+03
25,100,1,7.659285e+03
25,100,2,3.884337e+03
25,100,3,2.064629e+03
25,100,1,1.089464e+04
25,100,2,6.216804e+03
25,100,3,3.594039e+03
25,100,1,1.130319e+04
25,100,2,6.027381e+03
25,100,3,3.465075e+03
25,100,1,1.009039e+04
25,100,2,4.892336e+03
25,100,3,2.794689e+03
25,100,1,8.111403e+03
25,100,2,3.965106e+03
25,100,3,2.233643e+03
25,100,1,7.156232e+03
25,100,2,3.627624e+03
25,100,3,2.162280e+03
25,100,1,1.001953e+04
25,100,2,5.383803e+03
25,100,3,2.997806e+03
25,100,1,7.387273e+03
25,100,2,3.946289e+03
25,100,3,2.320342e+03
25,100,1,1.090598e+04
25,100,2,5.667413e+03
25,100,3,3.346072e+03
25,100,1,1.297155e+04
25,100,2,6.938867e+03
25,100,3,4.050681e+03
25,100,1,1.326605e+04
25,100,2,7.248694e+03
25,100,3,3.915146e+03
25,100,1,7.844076e+03
25,100,2,4.244665e+03
25,100,3,2.589526e+03
25,100,1,8.442488e+03
25,100,2,4.503841e+03
25,100,3,2.560076e+03
25,100,1,1.128280e+04
25,100,2,5.598777e+03
25,100,3,2.822438e+03
25,100,1,6.836608e+03
25,100,2,3.827607e+03
25,100,3,2.324358e+03
25,100,1,1.320564e+04
25,100,2,7.586761e+03
25,100,3,4.439944e+03
25,100,1,1.208906e+04
25,100,2,6.573320e+03
25,100,3,3.740852e+03
25,100,1,1.053991e+04
25,100,2,5.550950e+03
25,100,3,2.972564e+03
25,100,1,1.219297e+04
25,100,2,6.523827e+03
25,100,3,3.725767e+03
25,100,1,9.392110e+03
25,100,2,4.999818e+03
25,100,3,2.821407e+03
25,100,1,1.225438e+04
25,100,2,6.351443e+03
25,100,3,3.449235e+03
