funcid,dim,milestone,error
18,100,1,2.693929e+07
18,100,2,1.161775e+07
18,100,3,8.297033e+06
18,100,1,1.377714e+07
18,100,2,7.623665e+06
18,100,3,4.787825e+06
18,100,1,3.397593e+07
18,100,2,1.142073e+07
18,100,3,4.751887e+06
18,100,1,3.437363e+07
18,100,2,1.028930e+07
18,100,3,6.943870e+06
18,100,1,1.656401e+06
18,100,2,9.490815e+05
18,100,3,8.564518e+05
18,100,1,2.185012e+07
18,100,2,1.201758e+07
18,100,3,7.615342e+06
18,100,1,3.049290e+07
18,100,2,1.108891e+07
18,100,3,5.993178e+06
18,100,1,1.069457e+07
18,100,2,4.577801e+06
18,100,3,2.434541e+06
18,100,1,3.361411e+07
18,100,2,1.374145e+07
18,100,3,6.172556e+06
18,100,1,6.816788e+07
18,100,2,1.391626e+07
18,100,3,2.237597e+06
18,100,1,9.400500e+06
18,100,2,3.305264e+06
18,100,3,1.594612e+06
18,100,1,8.149500e+07
18,100,2,1.795584e+07
18,100,3,7.579462e+06
18,100,1,1.782433e+08
18,100,2,3.911801e+07
18,100,3,1.268513e+07
18,100,1,1.652209e+07
18,100,2,5.714054e+06
18,100,3,3.049872e+06
18,100,1,1.716641e+08
18,100,2,3.133404e+07
18,100,3,1.153829e+07
18,100,1,8.682701e+07
18,100,2,2.627133e+07
18,100,3,1.285023e+07
18,100,1,4.633400e+07
18,100,2,1.047052e+07
18,100,3,5.602593e+06
18,100,1,2.945080e+07
18,100,2,6.579196e+06
18,100,3,2.553344e+06
18,100,1,1.767932e+07
18,100,2,8.658768e+06
18,100,3,5.629650e+06
18,100,1,1.635263e+07
18,100,2,8.557220e+06
18,100,3,5.790631e+06
18,100,1,2.231881e+07
18,100,2,1.331349e+07
18,100,3,8.648768e+06
18,100,1,4.307488e+07
18,100,2,1.084011e+07
18,100,3,4.191520e+06
18,100,1,1.068091e+07
18,100,2,4.599126e+06
18,100,3,3.374438e+06
18,100,1,6.301466e+07
18,100,2,1.939013e+07
18,100,3,1.118488e+07
18,100,1,2.322059e+07
18,100,2,1.049058e+07
18,100,3,5.226169e+06
