dim,population,mean_error,median_error,min_error,max_error,num_funcs
50,20,69537.42692988687,2384.1232748623324,0.3690460844408108,997519.2979234767,30
50,50,52026.53382583686,1992.1088689345997,30.45399962489978,939185.0471588774,30
50,100,97815.29519543759,1356.8586661852696,9.900823334519941,1552185.523459062,30
