estrategia,x_pct,train_time_s,train_time_s_max
acumulativo,20,0.42812091883673675,0.5653192229870269
acumulativo,40,7.1947467979500255,13.421326507325741
acumulativo,60,17.239490036505696,37.96189179166914
acumulativo,80,41.553266119272784,118.58275757600809
no_acumulativo,20,0.23267540201283018,0.32765386032177973
no_acumulativo,40,0.5800959711462211,0.9506379035301507
no_acumulativo,60,0.7623235751536912,1.2848054395449877
no_acumulativo,80,1.0184347919018002,1.7333544721899956
