funcid,dim,milestone,error
25,100,1,5.231484e+03
25,100,2,2.951713e+03
25,100,3,1.896821e+03
25,100,5,1.255324e+03
25,100,10,9.634568e+02
25,100,20,8.990755e+02
25,100,30,8.981485e+02
25,100,40,8.980400e+02
25,100,50,8.979413e+02
25,100,60,8.979303e+02
25,100,70,8.978953e+02
25,100,80,8.978953e+02
25,100,90,8.978853e+02
25,100,100,8.978714e+02
