funcid,dim,milestone,error
29,100,1,5.577720e+03
29,100,2,5.110712e+03
29,100,3,4.918011e+03
29,100,5,4.826665e+03
29,100,10,4.691852e+03
29,100,20,4.538883e+03
29,100,30,4.464731e+03
29,100,40,4.428294e+03
29,100,50,4.370737e+03
29,100,60,4.358430e+03
29,100,70,4.287556e+03
29,100,80,4.283073e+03
29,100,90,4.280033e+03
29,100,100,4.278717e+03
