funcid,dim,milestone,error
28,100,1,1.143750e+04
28,100,2,8.515599e+03
28,100,3,6.444376e+03
28,100,5,3.200892e+03
28,100,10,8.801785e+02
28,100,20,6.271525e+02
28,100,30,6.251471e+02
28,100,40,6.244040e+02
28,100,50,6.239806e+02
28,100,60,6.235445e+02
28,100,70,6.232601e+02
28,100,80,6.230408e+02
28,100,90,6.229568e+02
28,100,100,6.228867e+02
