funcid,dim,milestone,error
5,100,1,4.035324e+02
5,100,2,3.330197e+02
5,100,3,3.316509e+02
5,100,5,3.310362e+02
5,100,10,3.307277e+02
5,100,20,3.306057e+02
5,100,30,3.305562e+02
5,100,40,3.305072e+02
5,100,50,3.304902e+02
5,100,60,3.304902e+02
5,100,70,3.304695e+02
5,100,80,3.304442e+02
5,100,90,3.304344e+02
5,100,100,3.304344e+02
