funcid,dim,milestone,error
19,50,1,7.174922e+07
19,50,2,1.313224e+06
19,50,3,2.451336e+05
19,50,5,1.037428e+04
19,50,10,1.888993e+02
19,50,20,1.870766e+02
19,50,30,1.866096e+02
19,50,40,1.865483e+02
19,50,50,1.865276e+02
19,50,60,1.865212e+02
19,50,70,1.865168e+02
19,50,80,1.865164e+02
19,50,90,1.863897e+02
19,50,100,1.863856e+02
