evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,50849374.0,53032147.92,965657.7095826003,53002306.0,55645594.0,50849374.0,0.04284525000548456
300,2,50531984.0,52581130.62,915126.0775378962,52453643.0,55053686.0,50531984.0,0.06435733300168067
400,3,50531984.0,52189986.48,767407.9897345932,52139486.0,54281422.0,50531984.0,0.08608220799942501
500,4,50531984.0,52006244.84,667711.6618766624,51936065.0,54199206.0,50531984.0,0.10760050000681076
600,5,50531984.0,51857955.7,641595.5677402627,51848430.0,53933256.0,50531984.0,0.12889933300903067
700,6,49965366.0,51674678.86,556823.5369298431,51703053.0,53100392.0,49965366.0,0.15167254200787283
800,7,49965366.0,51567897.82,533478.66254583,51649712.0,53100392.0,49965366.0,0.17393437500868458
900,8,49965366.0,51458785.46,509010.18520661094,51449498.0,53045648.0,49965366.0,0.19547304199659266
1000,9,49671050.0,51315749.94,522230.0263141869,51344298.0,52415934.0,49671050.0,0.21606391700333916
1100,10,49671050.0,51263024.4,529225.6318391996,51294908.0,52415934.0,49671050.0,0.237157916999422
1200,11,49671050.0,51183635.32,527392.9812582053,51229092.0,52283806.0,49671050.0,0.2584079579974059
1300,12,49671050.0,51104012.88,532315.9973410019,51197778.0,52283806.0,49671050.0,0.27948541700607166
1400,13,49671050.0,50993376.12,520139.3081001912,51063463.0,52283806.0,49671050.0,0.30111225000291597
1500,14,49671050.0,50945913.42,501039.7898110923,50964038.0,52095080.0,49671050.0,0.3230709170020418
1600,15,49671050.0,50875868.22,502681.6914215909,50903140.0,52095080.0,49671050.0,0.34386387500853743
1700,16,49671050.0,50826919.18,493321.2791541914,50864299.0,52095080.0,49671050.0,0.3653131669998402
1800,17,49671050.0,50727472.06,490584.8013319169,50722943.0,52049924.0,49671050.0,0.3876528330001747
1900,18,49671050.0,50670685.48,483238.62796151714,50671432.0,52049924.0,49671050.0,0.40913870799704455
2000,19,49671050.0,50578540.62,442960.97001868644,50527267.0,51443818.0,49671050.0,0.43242041699704714
2100,20,49671050.0,50546534.94,441810.1376955902,50490343.0,51443818.0,49671050.0,0.453379667000263
2200,21,49487082.0,50500398.12,433848.409606657,50460351.0,51434592.0,49487082.0,0.47483795799780637
2300,22,49487082.0,50438499.46,413311.327587992,50429214.0,51330292.0,49487082.0,0.4960683329991298
2400,23,49487082.0,50400307.0,399598.8786104886,50392486.0,51330292.0,49487082.0,0.5174986250058282
2500,24,49487082.0,50362485.66,395271.50068863353,50331119.0,51219550.0,49487082.0,0.53886825000518
2600,25,49487082.0,50343911.68,381290.38840513356,50325115.0,51219550.0,49487082.0,0.5595949169946834
2700,26,49487082.0,50332507.2,383039.9672489543,50313933.0,51200870.0,49487082.0,0.5805864169960842
2800,27,49487082.0,50286428.1,373310.52696738945,50276892.0,51068946.0,49487082.0,0.6016728329996113
2900,28,49487082.0,50243110.98,359064.1693990081,50259813.0,51068946.0,49487082.0,0.622875875007594
3000,29,49487082.0,50220307.36,356980.5746263379,50246618.0,50972122.0,49487082.0,0.6443793329963228
3100,30,49487082.0,50213603.38,357108.0090589619,50234925.0,50972122.0,49487082.0,0.6649379580048844
3200,31,49487082.0,50176914.2,345348.7694560964,50181933.0,50972122.0,49487082.0,0.6856295830075396
3300,32,49168166.0,50151683.42,355015.23544673907,50174230.0,50972122.0,49168166.0,0.7058783329994185
3400,33,49168166.0,50133169.9,359369.19222809013,50138987.0,50972122.0,49168166.0,0.7268072919978295
3500,34,49168166.0,50103188.28,354299.42802415247,50090537.0,50972122.0,49168166.0,0.7477874169999268
3600,35,49168166.0,50088573.2,340295.30689258705,50082570.0,50972122.0,49168166.0,0.7693492079997668
3700,36,49168166.0,50064423.76,327569.6698287288,50064860.0,50829012.0,49168166.0,0.7906843329983531
3800,37,49168166.0,50042693.4,330441.86361640075,50022357.0,50820894.0,49168166.0,0.8123493750026682
3900,38,48810022.0,50015027.9,343903.4036479866,50009601.0,50820894.0,48810022.0,0.8335553750075633
4000,39,48810022.0,50001552.32,333730.14637263084,50002780.0,50820894.0,48810022.0,0.8552316249988507
4100,40,48810022.0,49989310.36,335840.57040260994,49994140.0,50820894.0,48810022.0,0.8770710829994641
4200,41,48810022.0,49983618.86,332836.3033444825,49994140.0,50820894.0,48810022.0,0.8985433330090018
4300,42,48810022.0,49975462.94,331367.81767908053,49973925.0,50820894.0,48810022.0,0.9202812919975258
4400,43,48810022.0,49931159.48,326082.9603460592,49947534.0,50820894.0,48810022.0,0.9420697500027018
4500,44,48810022.0,49900428.68,319440.41914212675,49930084.0,50820894.0,48810022.0,0.9641605420038104
4600,45,48798640.0,49880868.24,333761.7918171318,49906998.0,50820894.0,48798640.0,0.9858493329957128
4700,46,48798640.0,49858439.24,326084.7334155686,49872196.0,50820894.0,48798640.0,1.0071492919960292
4800,47,48798640.0,49840041.48,327025.20181657193,49850151.0,50820894.0,48798640.0,1.0284792080055922
4900,48,48798640.0,49829246.38,320075.8517333909,49845362.0,50820894.0,48798640.0,1.0493564170028549
5000,49,48798640.0,49803319.94,314364.63470160955,49834192.0,50820894.0,48798640.0,1.071167999994941
5100,50,48798640.0,49793700.86,313073.71424535214,49817695.0,50820894.0,48798640.0,1.093088916997658
5200,51,48798640.0,49761874.36,313017.1359975527,49804340.0,50461200.0,48798640.0,1.1147395000007236
5300,52,48798640.0,49747094.74,320538.50613773754,49785589.0,50461200.0,48798640.0,1.1363500830047997
5400,53,48753298.0,49732193.18,322318.30182241835,49731331.0,50461200.0,48753298.0,1.1573789170070086
5500,54,48753298.0,49695605.86,322214.0385315643,49717147.0,50294944.0,48753298.0,1.1783478330034995
5600,55,48753298.0,49687251.96,318936.1186093516,49711291.0,50294944.0,48753298.0,1.1992495419981424
5700,56,48753298.0,49655521.92,317254.4078175646,49699036.0,50294944.0,48753298.0,1.2206133330037119
5800,57,48753298.0,49640668.08,327031.28475421673,49696171.0,50294944.0,48753298.0,1.242552750001778
5900,58,48753298.0,49613902.98,315851.3336154837,49666665.0,50294944.0,48753298.0,1.264555667003151
6000,59,48753298.0,49582300.7,304666.1960928879,49628997.0,50126280.0,48753298.0,1.2864149999950314
6100,60,48680638.0,49555121.08,314296.9564070795,49584785.0,50126280.0,48680638.0,1.3079362919961568
6200,61,48680638.0,49533503.62,312653.3765580912,49568724.0,50069134.0,48680638.0,1.3290100830054143
6300,62,48680638.0,49528068.5,313626.4072246947,49566461.0,50069134.0,48680638.0,1.3499394170066807
6400,63,48680638.0,49509878.32,312118.06448262103,49532726.0,50052100.0,48680638.0,1.3712839579966385
6500,64,48680638.0,49482238.88,306194.45396196446,49499054.0,50052100.0,48680638.0,1.3924616250005784
6600,65,48680638.0,49466875.34,311308.8162639863,49486902.0,50052100.0,48680638.0,1.4136599580087932
6700,66,48680638.0,49462648.12,309094.2952882593,49486902.0,50052100.0,48680638.0,1.4351774170063436
6800,67,48680638.0,49437340.1,307771.6420751431,49463918.0,50052100.0,48680638.0,1.456089957995573
6900,68,48436078.0,49408816.96,317085.6847685786,49440595.0,50052100.0,48436078.0,1.4781332499987911
7000,69,48436078.0,49400299.28,318988.4385806507,49436349.0,50052100.0,48436078.0,1.500047583002015
