funcid,dim,milestone,error
25,50,1,3.810463e+03
25,50,2,2.226959e+03
25,50,3,1.574754e+03
25,50,5,9.005439e+02
25,50,10,5.781048e+02
25,50,20,5.628729e+02
25,50,30,5.628569e+02
25,50,40,5.628544e+02
25,50,50,5.628535e+02
25,50,60,5.628531e+02
25,50,70,5.628324e+02
25,50,80,5.628292e+02
25,50,90,5.628288e+02
25,50,100,5.628286e+02
