evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,50435578.0,53727959.1,1402390.3112816594,53573899.0,57528098.0,50435578.0,0.019795083993813023
102,1,50435578.0,53663315.88,1374440.976759288,53547174.0,57370290.0,50435578.0,0.020381084003020078
104,2,50435578.0,53609386.08,1333112.5842468946,53533211.0,56926860.0,50435578.0,0.020897583992336877
106,3,50435578.0,53569571.28,1292268.026619231,53505826.0,56785918.0,50435578.0,0.021404125000117347
108,4,50435578.0,53529096.84,1253705.243262839,53437718.0,56565826.0,50435578.0,0.02191729198966641
110,5,50435578.0,53482708.82,1225999.2343064197,53387843.0,56280448.0,50435578.0,0.022439833992393687
112,6,50435578.0,53445746.54,1196456.137424481,53374578.0,56174892.0,50435578.0,0.022951874998398125
114,7,50435578.0,53395027.56,1187155.1790169834,53361385.0,56129334.0,50435578.0,0.023407874992699362
116,8,50435578.0,53350547.12,1167031.9433038437,53351983.0,56111120.0,50435578.0,0.023924209002871066
118,9,50435578.0,53308538.92,1142249.6921571367,53325575.0,55926696.0,50435578.0,0.024369999999180436
120,10,50435578.0,53268931.54,1119215.522137961,53279279.0,55578080.0,50435578.0,0.024879292002879083
122,11,50435578.0,53243449.48,1095099.9354322918,53237547.0,55576282.0,50435578.0,0.025383250002050772
124,12,50435578.0,53209121.84,1075054.8351870682,53217404.0,55523180.0,50435578.0,0.02589008399809245
126,13,50435578.0,53181956.12,1050274.4615343485,53184749.0,55449618.0,50435578.0,0.026409541998873465
128,14,50435578.0,53144712.74,1035125.8495290186,53133991.0,55312526.0,50435578.0,0.026917124996543862
130,15,50435578.0,53106838.16,1024348.2748014828,53106895.0,55176896.0,50435578.0,0.027423583989730105
132,16,50435578.0,53081607.2,1003919.2337439103,53088619.0,55146190.0,50435578.0,0.027942917004111223
134,17,50435578.0,53052694.42,985508.5525707545,53073188.0,54974756.0,50435578.0,0.028452041995478794
136,18,50435578.0,53025947.6,969140.2801467289,53051274.0,54828610.0,50435578.0,0.028890250003314577
138,19,50435578.0,52996718.72,958348.4188133465,53025261.0,54797110.0,50435578.0,0.02938795900263358
140,20,50435578.0,52980921.44,941411.160443218,53025261.0,54757962.0,50435578.0,0.029916125000454485
142,21,50435578.0,52948976.18,934745.0944390389,53013135.0,54731982.0,50435578.0,0.030442417002632283
144,22,50435578.0,52924101.84,919946.0592087202,52994835.0,54681178.0,50435578.0,0.030892458991729654
146,23,50435578.0,52906431.9,902837.9380537516,52964714.0,54678076.0,50435578.0,0.03142291700351052
148,24,50435578.0,52873513.54,897638.7524620739,52933126.0,54634560.0,50435578.0,0.03194016699853819
150,25,50435578.0,52866182.88,886146.8181200367,52933126.0,54404078.0,50435578.0,0.032451541992486455
152,26,50435578.0,52836454.86,883917.864754786,52917528.0,54288868.0,50435578.0,0.03295649999927264
154,27,50435578.0,52810980.72,878383.2246607865,52894441.0,54181016.0,50435578.0,0.03346304199658334
156,28,50435578.0,52782700.0,879344.0932456418,52851450.0,54179272.0,50435578.0,0.03398120899510104
158,29,50435578.0,52764954.36,868824.3623401626,52818160.0,54150184.0,50435578.0,0.034481833994504996
160,30,50435578.0,52742509.74,861711.2060071009,52807363.0,54137602.0,50435578.0,0.034919083991553634
162,31,50435578.0,52710763.88,868182.9061315052,52802571.0,54127154.0,50435578.0,0.03545170900179073
164,32,50435578.0,52676913.08,878232.0140794876,52797387.0,54018994.0,50435578.0,0.03596612499677576
166,33,50435578.0,52658394.14,869215.624124705,52773617.0,54003444.0,50435578.0,0.03641579199756961
168,34,50435578.0,52643059.24,858815.5492707747,52744734.0,53991276.0,50435578.0,0.03695974999573082
170,35,50435578.0,52622756.12,850663.0271925456,52735721.0,53927580.0,50435578.0,0.03748033399460837
172,36,50435578.0,52620407.66,847375.3263027692,52735721.0,53901494.0,50435578.0,0.03799099999014288
174,37,50435578.0,52615458.1,841301.7487749981,52735721.0,53900824.0,50435578.0,0.038491291998070665
