funcid,dim,milestone,error
23,100,1,1.706302e+03
23,100,2,1.561441e+03
23,100,3,1.553725e+03
23,100,1,1.676191e+03
23,100,2,1.623305e+03
23,100,3,1.573990e+03
23,100,1,1.655948e+03
23,100,2,1.580099e+03
23,100,3,1.516910e+03
23,100,1,1.712027e+03
23,100,2,1.580565e+03
23,100,3,1.556949e+03
23,100,1,1.706807e+03
23,100,2,1.591716e+03
23,100,3,1.519872e+03
23,100,1,1.690115e+03
23,100,2,1.545264e+03
23,100,3,1.539520e+03
23,100,1,1.694169e+03
23,100,2,1.569292e+03
23,100,3,1.541909e+03
23,100,1,1.735371e+03
23,100,2,1.544042e+03
23,100,3,1.475692e+03
23,100,1,1.629575e+03
23,100,2,1.622020e+03
23,100,3,1.542571e+03
23,100,1,1.657040e+03
23,100,2,1.600684e+03
23,100,3,1.508780e+03
23,100,1,1.764900e+03
23,100,2,1.562843e+03
23,100,3,1.494418e+03
23,100,1,1.757273e+03
23,100,2,1.649080e+03
23,100,3,1.608836e+03
23,100,1,1.656502e+03
23,100,2,1.605949e+03
23,100,3,1.560287e+03
23,100,1,1.731522e+03
23,100,2,1.634291e+03
23,100,3,1.574078e+03
23,100,1,1.659707e+03
23,100,2,1.536789e+03
23,100,3,1.471213e+03
23,100,1,1.697495e+03
23,100,2,1.593172e+03
23,100,3,1.549506e+03
23,100,1,1.716535e+03
23,100,2,1.676680e+03
23,100,3,1.602071e+03
23,100,1,1.645566e+03
23,100,2,1.560976e+03
23,100,3,1.560976e+03
23,100,1,1.735489e+03
23,100,2,1.573037e+03
23,100,3,1.543627e+03
23,100,1,1.706440e+03
23,100,2,1.600785e+03
23,100,3,1.529702e+03
23,100,1,1.669987e+03
23,100,2,1.569053e+03
23,100,3,1.503468e+03
23,100,1,1.638207e+03
23,100,2,1.502492e+03
23,100,3,1.451828e+03
23,100,1,1.608436e+03
23,100,2,1.496424e+03
23,100,3,1.472413e+03
23,100,1,1.646740e+03
23,100,2,1.526093e+03
23,100,3,1.506899e+03
23,100,1,1.726861e+03
23,100,2,1.546764e+03
23,100,3,1.415255e+03
