funcid,dim,milestone,error
6,100,1,4.559588e+01
6,100,2,1.897042e+01
6,100,3,7.997738e+00
6,100,1,4.031964e+01
6,100,2,1.555850e+01
6,100,3,5.970571e+00
6,100,1,4.099902e+01
6,100,2,2.008721e+01
6,100,3,9.559205e+00
6,100,1,3.738289e+01
6,100,2,1.917476e+01
6,100,3,1.023068e+01
6,100,1,4.434677e+01
6,100,2,2.200597e+01
6,100,3,1.167937e+01
6,100,1,4.300067e+01
6,100,2,1.606751e+01
6,100,3,7.953921e+00
6,100,1,4.659082e+01
6,100,2,2.128952e+01
6,100,3,1.138812e+01
6,100,1,4.035894e+01
6,100,2,1.985855e+01
6,100,3,1.204804e+01
6,100,1,5.557683e+01
6,100,2,2.741944e+01
6,100,3,1.453225e+01
6,100,1,5.032869e+01
6,100,2,2.078296e+01
6,100,3,9.313154e+00
6,100,1,3.920185e+01
6,100,2,1.577781e+01
6,100,3,7.206937e+00
6,100,1,4.616166e+01
6,100,2,1.762722e+01
6,100,3,8.781835e+00
6,100,1,4.449834e+01
6,100,2,2.147234e+01
6,100,3,1.219312e+01
6,100,1,4.026337e+01
6,100,2,1.581383e+01
6,100,3,7.000620e+00
6,100,1,4.753969e+01
6,100,2,1.857887e+01
6,100,3,9.018897e+00
6,100,1,4.573624e+01
6,100,2,1.859309e+01
6,100,3,1.043007e+01
6,100,1,4.251241e+01
6,100,2,1.803408e+01
6,100,3,9.822569e+00
6,100,1,5.329475e+01
6,100,2,2.220654e+01
6,100,3,9.918757e+00
6,100,1,4.201045e+01
6,100,2,1.928916e+01
6,100,3,9.205237e+00
6,100,1,3.752212e+01
6,100,2,1.892663e+01
6,100,3,7.170571e+00
6,100,1,4.707710e+01
6,100,2,1.687234e+01
6,100,3,8.166376e+00
6,100,1,4.673910e+01
6,100,2,1.716135e+01
6,100,3,6.933259e+00
6,100,1,5.282811e+01
6,100,2,1.914760e+01
6,100,3,8.917026e+00
6,100,1,4.066357e+01
6,100,2,1.649950e+01
6,100,3,8.567295e+00
6,100,1,4.369289e+01
6,100,2,1.586986e+01
6,100,3,1.025979e+01
