funcid,dim,milestone,error
20,100,1,6.303714e+03
20,100,2,6.125610e+03
20,100,3,5.717944e+03
20,100,1,6.361087e+03
20,100,2,5.828566e+03
20,100,3,5.132946e+03
20,100,1,6.237931e+03
20,100,2,6.118686e+03
20,100,3,5.340976e+03
20,100,1,6.323734e+03
20,100,2,4.953941e+03
20,100,3,4.953941e+03
20,100,1,6.150056e+03
20,100,2,5.817567e+03
20,100,3,5.817567e+03
20,100,1,5.986253e+03
20,100,2,5.705503e+03
20,100,3,5.705503e+03
20,100,1,5.603963e+03
20,100,2,5.603963e+03
20,100,3,5.603963e+03
20,100,1,5.999558e+03
20,100,2,5.258054e+03
20,100,3,5.258054e+03
20,100,1,6.346416e+03
20,100,2,5.860988e+03
20,100,3,5.860988e+03
20,100,1,5.405683e+03
20,100,2,5.405683e+03
20,100,3,5.405683e+03
20,100,1,6.513785e+03
20,100,2,5.757608e+03
20,100,3,5.757608e+03
20,100,1,6.346646e+03
20,100,2,6.346646e+03
20,100,3,5.891380e+03
20,100,1,6.239158e+03
20,100,2,5.839706e+03
20,100,3,5.839706e+03
20,100,1,5.983353e+03
20,100,2,5.374830e+03
20,100,3,5.374830e+03
20,100,1,6.012261e+03
20,100,2,5.964214e+03
20,100,3,5.785969e+03
20,100,1,5.897870e+03
20,100,2,5.897870e+03
20,100,3,5.897870e+03
20,100,1,5.040146e+03
20,100,2,5.040146e+03
20,100,3,5.040146e+03
20,100,1,5.472520e+03
20,100,2,5.472520e+03
20,100,3,5.472520e+03
20,100,1,5.952681e+03
20,100,2,5.952681e+03
20,100,3,5.952681e+03
20,100,1,6.178781e+03
20,100,2,5.737222e+03
20,100,3,5.532414e+03
20,100,1,5.654113e+03
20,100,2,5.654113e+03
20,100,3,5.654113e+03
20,100,1,5.486308e+03
20,100,2,5.486308e+03
20,100,3,5.486308e+03
20,100,1,6.454614e+03
20,100,2,6.021297e+03
20,100,3,5.487088e+03
20,100,1,5.737076e+03
20,100,2,5.737076e+03
20,100,3,4.472269e+03
20,100,1,5.708110e+03
20,100,2,5.635958e+03
20,100,3,5.635958e+03
