evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,51417792.0,53771412.78,1346567.6917481094,53664043.0,56904952.0,51417792.0,0.020316791997174732
102,1,51417792.0,53723202.08,1319548.1036199606,53661224.0,56817374.0,51417792.0,0.020923292002407834
104,2,51417792.0,53686344.2,1283592.5333239206,53658555.0,56636604.0,51417792.0,0.021456832997500896
106,3,51417792.0,53651583.96,1249850.1783754397,53611184.0,56194346.0,51417792.0,0.0219030419975752
108,4,51417792.0,53619151.18,1225285.4448446238,53552529.0,56159122.0,51417792.0,0.022428124997531995
110,5,51417792.0,53581312.14,1204513.1000941833,53488888.0,56013898.0,51417792.0,0.022871250010211952
112,6,51417792.0,53539707.6,1191554.2010246282,53379441.0,55995894.0,51417792.0,0.023379582999041304
114,7,51417792.0,53508250.14,1167577.9418496483,53312552.0,55993526.0,51417792.0,0.02388045800034888
116,8,51417792.0,53483497.6,1140552.7631070823,53312552.0,55930716.0,51417792.0,0.024400833004619926
118,9,51417792.0,53443128.26,1124550.621241664,53302723.0,55907568.0,51417792.0,0.024901042008423246
120,10,51417792.0,53402990.4,1107372.185826644,53260006.0,55713044.0,51417792.0,0.025341583008412272
122,11,51417792.0,53373313.66,1084598.3674161069,53213129.0,55712736.0,51417792.0,0.02584016699984204
124,12,51417792.0,53337069.88,1066218.6214120188,53184241.0,55638820.0,51417792.0,0.0262811669963412
126,13,51417792.0,53295471.64,1056709.7919300408,53160580.0,55590452.0,51417792.0,0.02679545800492633
128,14,51417792.0,53260665.06,1037696.0308691734,53146083.0,55418874.0,51417792.0,0.027312999998684973
130,15,51417792.0,53220865.98,1030454.4153323229,53123809.0,55383314.0,51417792.0,0.0277535000059288
132,16,51417792.0,53188506.4,1012695.2068809648,53107961.0,55347392.0,51417792.0,0.02828783300356008
134,17,51417792.0,53156264.64,994611.7920959063,53096024.0,55271886.0,51417792.0,0.028803624998545274
136,18,51417792.0,53124429.36,977182.0917578414,53078526.0,55159966.0,51417792.0,0.02924400000483729
138,19,51417792.0,53092265.7,962475.8828532744,53063726.0,54970046.0,51417792.0,0.029744833009317517
140,20,51417792.0,53070177.46,944302.5179942645,53052485.0,54946824.0,51417792.0,0.030253582997829653
