evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,50685106.0,52940015.22,836090.7874316949,52894216.0,54948198.0,50685106.0,0.042501625008299015
300,2,50685106.0,52589832.1,731658.0315766855,52561079.0,54718260.0,50685106.0,0.06432387500535697
400,3,50535946.0,52324205.36,695832.4443467051,52344376.0,54285034.0,50535946.0,0.08620875001361128
500,4,50182074.0,52053416.98,648841.4854204373,52033509.0,53845252.0,50182074.0,0.1070125830010511
600,5,50182074.0,51861513.8,617456.5088384768,51857822.0,53845252.0,50182074.0,0.12833370800944977
700,6,49976116.0,51705887.26,579701.9948520899,51738640.0,52852970.0,49976116.0,0.15006229100981727
800,7,49976116.0,51592688.74,566918.4692562877,51632967.0,52845594.0,49976116.0,0.1704690830083564
900,8,49845250.0,51447627.96,624291.1100419086,51506670.0,52813598.0,49845250.0,0.1919202910066815
1000,9,49845250.0,51319527.92,580681.624553071,51366727.0,52666838.0,49845250.0,0.21307937501114793
1100,10,49845250.0,51235851.04,548165.8849599074,51226805.0,52666838.0,49845250.0,0.23399645800236613
1200,11,49845250.0,51153500.3,532078.7436608514,51157797.0,52666838.0,49845250.0,0.2549184580129804
1300,12,49845250.0,51075918.2,503355.92036295746,51086958.0,52666838.0,49845250.0,0.27593858301406726
1400,13,49686940.0,50975742.88,526217.265079611,51022986.0,52666838.0,49686940.0,0.29659066601016093
1500,14,49686940.0,50920582.92,499767.5020452146,50947036.0,52249944.0,49686940.0,0.31791016600618605
1600,15,49686940.0,50865554.38,482848.52164849336,50886360.0,52249944.0,49686940.0,0.33847791601147037
1700,16,49686940.0,50797204.38,468274.23276526283,50778306.0,52249944.0,49686940.0,0.35897241601196583
1800,17,49686940.0,50720796.4,441281.2444152141,50709415.0,51746666.0,49686940.0,0.3798577500128886
1900,18,49686940.0,50682315.62,428915.448044455,50683036.0,51746666.0,49686940.0,0.40096570800233167
2000,19,49533794.0,50633254.38,412230.5895243287,50649829.0,51514570.0,49533794.0,0.4215704160014866
2100,20,49533794.0,50602786.58,401832.7871583696,50628344.0,51368064.0,49533794.0,0.4426391660090303
2200,21,49521884.0,50561258.7,400100.2249457378,50587143.0,51368064.0,49521884.0,0.4633567500131903
2300,22,49521884.0,50530140.42,388121.8112543839,50572990.0,51368064.0,49521884.0,0.48460287500347476
2400,23,49521884.0,50480214.86,385382.50236535183,50511509.0,51368064.0,49521884.0,0.5054695410071872
2500,24,49460326.0,50431808.92,381525.082716764,50487736.0,51368064.0,49460326.0,0.5261073330038926
2600,25,49460326.0,50401338.52,381680.0106821021,50455056.0,51368064.0,49460326.0,0.5475959580071503
2700,26,48993612.0,50379374.36,403891.03250103287,50411710.0,51368064.0,48993612.0,0.5690669160103425
2800,27,48993612.0,50344244.7,385008.99648993916,50383579.0,51037264.0,48993612.0,0.5901043750054669
2900,28,48993612.0,50296160.96,405479.9903518278,50360654.0,51037264.0,48993612.0,0.6111670000100276
3000,29,48993612.0,50256670.74,405752.17915270943,50339695.0,51037264.0,48993612.0,0.6325985830044374
3100,30,48993612.0,50205631.04,403214.01787075604,50305469.0,50997056.0,48993612.0,0.6534792080055922
3200,31,48993612.0,50142115.48,418069.3907127495,50247058.0,50997056.0,48993612.0,0.6748082080011955
3300,32,48993612.0,50119238.5,408906.10769215715,50191389.0,50997056.0,48993612.0,0.6962322080071317
3400,33,48993612.0,50105635.08,404987.00562990113,50177935.0,50997056.0,48993612.0,0.7176697500108276
3500,34,48993612.0,50071673.58,404112.241146966,50122764.0,50997056.0,48993612.0,0.7386865000007674
3600,35,48993612.0,50058796.08,402640.94496838446,50101804.0,50997056.0,48993612.0,0.7596680000133347
3700,36,48993612.0,50025628.78,407411.0877771389,50074253.0,50997056.0,48993612.0,0.7802313749998575
3800,37,48993612.0,49982751.06,391004.4113919387,50007642.0,50858090.0,48993612.0,0.8010063330002595
3900,38,48993612.0,49967174.62,376093.6261733448,49981776.0,50773420.0,48993612.0,0.8215367500088178
4000,39,48993612.0,49936087.48,378454.41952505935,49975209.0,50677820.0,48993612.0,0.8424543750006706
4100,40,48993612.0,49906903.44,378161.7435338567,49929417.0,50617952.0,48993612.0,0.8635901660018135
4200,41,48768880.0,49820573.28,383265.41658798483,49820727.0,50617952.0,48768880.0,0.8845203330129152
4300,42,48768880.0,49785735.22,371186.97036732256,49773984.0,50617952.0,48768880.0,0.9053167500096606
4400,43,48768880.0,49756312.78,370987.3240393957,49750886.0,50617952.0,48768880.0,0.9259734580118675
4500,44,48768880.0,49713285.98,368428.7852402952,49694196.0,50617952.0,48768880.0,0.9471273330127588
4600,45,48484446.0,49665776.66,378522.56778861204,49659760.0,50617952.0,48484446.0,0.9688701250124723
4700,46,48484446.0,49634791.02,363504.79805400036,49638038.0,50415388.0,48484446.0,0.9904956660029711
4800,47,48484446.0,49618203.48,348426.76389171026,49604900.0,50415388.0,48484446.0,1.0115317910094745
4900,48,48484446.0,49605849.68,354700.3463898754,49596473.0,50415388.0,48484446.0,1.0328163750091335
5000,49,48484446.0,49558080.52,372481.07036289724,49560785.0,50415388.0,48484446.0,1.054546333005419
5100,50,48484446.0,49528031.76,366620.87228713866,49529864.0,50313284.0,48484446.0,1.0760000830050558
5200,51,48484446.0,49508167.9,358589.8531683656,49516227.0,50313284.0,48484446.0,1.0963797500007786
5300,52,48484446.0,49488431.48,352185.51164869004,49506820.0,50313284.0,48484446.0,1.1180610410083318
5400,53,48221230.0,49438462.6,393409.2683692645,49491000.0,50313284.0,48221230.0,1.1393586250051158
5500,54,48221230.0,49389554.1,396390.79792723496,49470668.0,50141018.0,48221230.0,1.160473666008329
5600,55,48221230.0,49368012.2,393272.3581006425,49458236.0,50141018.0,48221230.0,1.1814182500093011
5700,56,48221230.0,49328165.92,384686.4083890586,49378118.0,50141018.0,48221230.0,1.202381041002809
5800,57,48221230.0,49289882.9,383930.56706528325,49345842.0,50141018.0,48221230.0,1.2234664580028038
5900,58,48221230.0,49255157.2,366947.83894651843,49215860.0,50044134.0,48221230.0,1.2444794160110177
6000,59,48221230.0,49211163.46,373553.369835996,49187836.0,50044134.0,48221230.0,1.2656631250138162
6100,60,48215540.0,49177899.86,382403.37557853805,49183871.0,50044134.0,48215540.0,1.2873179580055876
6200,61,48215540.0,49169442.06,377213.9764463088,49183871.0,50044134.0,48215540.0,1.3087577080004849
6300,62,48215540.0,49143324.72,361002.25213840645,49157482.0,49798332.0,48215540.0,1.3300480830075685
6400,63,48215540.0,49096805.48,353883.3011088961,49148080.0,49798332.0,48215540.0,1.3510997500125086
6500,64,48156354.0,49050554.56,370767.1150223634,49101587.0,49798332.0,48156354.0,1.3715583750017686
6600,65,48156354.0,49039584.22,368591.8814948474,49093621.0,49677748.0,48156354.0,1.3926680410077097
6700,66,48072310.0,49011135.16,374520.4125093509,49078813.0,49677748.0,48072310.0,1.4133204160025343
6800,67,48072310.0,48975930.84,381263.01711025473,49020072.0,49677748.0,48072310.0,1.4345963750092778
6900,68,48072310.0,48940893.76,383957.4283891672,48944111.0,49677748.0,48072310.0,1.4555968750064494
7000,69,48072310.0,48915541.38,378612.8289022119,48930640.0,49677748.0,48072310.0,1.4765327910135966
