funcid,dim,milestone,error
26,100,1,2.928577e+04
26,100,2,2.927504e+04
26,100,3,2.927357e+04
26,100,5,2.927209e+04
26,100,10,2.927096e+04
26,100,20,2.927022e+04
26,100,30,2.926965e+04
26,100,40,2.926936e+04
26,100,50,2.926926e+04
26,100,60,2.926918e+04
26,100,70,2.926906e+04
26,100,80,2.926893e+04
26,100,90,2.926889e+04
26,100,100,2.926884e+04
