funcid,dim,milestone,error
26,100,1,1.935498e+04
26,100,2,1.894559e+04
26,100,3,1.893859e+04
26,100,5,1.893590e+04
26,100,10,1.893306e+04
26,100,20,1.893189e+04
26,100,30,1.893134e+04
26,100,40,1.893111e+04
26,100,50,1.893109e+04
26,100,60,1.893087e+04
26,100,70,1.893059e+04
26,100,80,1.893059e+04
26,100,90,1.893049e+04
26,100,100,1.893049e+04
