funcid,dim,milestone,error
14,10,1,1.007698e+04
14,10,2,1.007520e+04
14,10,3,1.007519e+04
14,10,5,9.975613e+03
14,10,10,9.975605e+03
14,10,20,9.975605e+03
14,10,30,9.975605e+03
14,10,40,9.917657e+03
14,10,50,9.788715e+03
14,10,60,9.788663e+03
14,10,70,9.788561e+03
14,10,80,9.788561e+03
14,10,90,9.693567e+03
14,10,100,9.653191e+03
