funcid,dim,milestone,error
5,10,1,4.995231e+01
5,10,2,3.884997e+01
5,10,3,3.880412e+01
5,10,5,3.880341e+01
5,10,10,3.880333e+01
5,10,20,3.880331e+01
5,10,30,3.880331e+01
5,10,40,3.880330e+01
5,10,50,3.880330e+01
5,10,60,3.880330e+01
5,10,70,3.880330e+01
5,10,80,3.880330e+01
5,10,90,3.880330e+01
5,10,100,3.880330e+01
