funcid,dim,milestone,error
29,10,1,4.559408e+02
29,10,2,4.304438e+02
29,10,3,4.277357e+02
29,10,5,4.200498e+02
29,10,10,4.137994e+02
29,10,20,4.135851e+02
29,10,30,4.127404e+02
29,10,40,4.119336e+02
29,10,50,4.119333e+02
29,10,60,4.119314e+02
29,10,70,4.119292e+02
29,10,80,4.119214e+02
29,10,90,4.119214e+02
29,10,100,4.119214e+02
