funcid,dim,milestone,error
18,10,1,1.341620e+05
18,10,2,1.591088e+04
18,10,3,1.571986e+04
18,10,5,1.570522e+04
18,10,10,1.567290e+04
18,10,20,1.537741e+04
18,10,30,1.514084e+04
18,10,40,1.455819e+04
18,10,50,1.454040e+04
18,10,60,1.437662e+04
18,10,70,1.427987e+04
18,10,80,1.421700e+04
18,10,90,1.419060e+04
18,10,100,1.397043e+04
