funcid,dim,milestone,error
22,10,1,1.445325e+02
22,10,2,1.114743e+02
22,10,3,1.086566e+02
22,10,5,1.018470e+02
22,10,10,1.014088e+02
22,10,20,1.014007e+02
22,10,30,1.014001e+02
22,10,40,1.014000e+02
22,10,50,1.013998e+02
22,10,60,1.013997e+02
22,10,70,1.013997e+02
22,10,80,1.013996e+02
22,10,90,1.013996e+02
22,10,100,1.013996e+02
