funcid,dim,milestone,error
30,10,1,2.386595e+06
30,10,2,2.756226e+05
30,10,3,3.486707e+04
30,10,5,6.150574e+03
30,10,10,6.722258e+02
30,10,20,5.197137e+02
30,10,30,4.461962e+02
30,10,40,4.350661e+02
30,10,50,4.341052e+02
30,10,60,4.322148e+02
30,10,70,4.312407e+02
30,10,80,4.306430e+02
30,10,90,4.304901e+02
30,10,100,4.291172e+02
