funcid,dim,milestone,error
9,10,1,8.785378e+02
9,10,2,1.365215e+02
9,10,3,5.475547e+01
9,10,5,6.471776e+00
9,10,10,4.583891e-03
9,10,20,1.023182e-11
9,10,30,0.000000e+00
9,10,40,0.000000e+00
9,10,50,0.000000e+00
9,10,60,0.000000e+00
9,10,70,0.000000e+00
9,10,80,0.000000e+00
9,10,90,0.000000e+00
9,10,100,0.000000e+00
