funcid,dim,milestone,error
29,10,1,5.822775e+02
29,10,2,3.883687e+02
29,10,3,3.883687e+02
29,10,5,3.883687e+02
29,10,10,2.899334e+02
29,10,20,2.482793e+02
29,10,30,2.428013e+02
29,10,40,2.319363e+02
29,10,50,2.314101e+02
29,10,60,2.312983e+02
29,10,70,2.312964e+02
29,10,80,2.312957e+02
29,10,90,2.312951e+02
29,10,100,2.312949e+02
