evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,50966290.0,52867824.86,940505.3856285675,52647410.0,55419102.0,50966290.0,0.04269670900248457
300,2,50527196.0,52522752.5,731744.9986981736,52490563.0,54147410.0,50527196.0,0.06469929200829938
400,3,50468454.0,52225032.74,703800.8797518603,52203617.0,53966756.0,50468454.0,0.08624600000621285
500,4,50468454.0,52019559.84,660846.1027100746,52027617.0,53662338.0,50468454.0,0.10758087500289548
600,5,50183040.0,51794953.98,567227.8428878819,51864288.0,53124412.0,50183040.0,0.12861495900142472
700,6,50183040.0,51659230.96,547455.9948664717,51747244.0,52834798.0,50183040.0,0.1501650420104852
800,7,50183040.0,51572664.18,531334.650811866,51609061.0,52774104.0,50183040.0,0.17143683400354348
900,8,50136838.0,51509803.32,525786.3468491528,51537820.0,52566072.0,50136838.0,0.19262779199925717
1000,9,50136838.0,51441054.0,543901.6318700284,51483776.0,52566072.0,50136838.0,0.21396737500617746
1100,10,50136838.0,51342053.82,522697.53444714815,51349223.0,52566072.0,50136838.0,0.23501850001048297
1200,11,50136838.0,51260582.1,497583.14142674685,51309998.0,52534628.0,50136838.0,0.25708112500433344
1300,12,50136838.0,51222542.34,486176.6282698546,51257320.0,52534628.0,50136838.0,0.2784112920053303
1400,13,50136838.0,51153602.24,472868.4691706377,51178156.0,52298650.0,50136838.0,0.2997052499995334
1500,14,49759040.0,51090365.9,476022.5680168011,51162783.0,52298650.0,49759040.0,0.32099279201065656
1600,15,49759040.0,51002718.94,472564.5705536085,51110255.0,52298650.0,49759040.0,0.34237125000800006
1700,16,49620270.0,50925019.62,504541.1215901986,51064526.0,52178474.0,49620270.0,0.36317045900796074
1800,17,49620270.0,50876081.74,491852.08927893394,50972826.0,52000362.0,49620270.0,0.3849022920039715
1900,18,48814622.0,50784328.76,535568.9371476116,50855767.0,51924658.0,48814622.0,0.4059699589997763
2000,19,48814622.0,50773298.16,527671.2038226592,50846545.0,51716228.0,48814622.0,0.4275571670004865
2100,20,48814622.0,50703092.72,521355.20989471435,50752112.0,51604014.0,48814622.0,0.4487224589975085
2200,21,48814622.0,50640942.16,509906.41939318087,50640843.0,51604014.0,48814622.0,0.4696108750067651
2300,22,48814622.0,50561731.36,499488.850536136,50533279.0,51402310.0,48814622.0,0.49068124999757856
2400,23,48814622.0,50541429.72,494079.38717578736,50512193.0,51402310.0,48814622.0,0.5119110000086948
2500,24,48814622.0,50497437.78,489854.24308387045,50478791.0,51402310.0,48814622.0,0.5330895840015728
2600,25,48814622.0,50469307.94,486994.2903342876,50449814.0,51402310.0,48814622.0,0.5538296669983538
2700,26,48814622.0,50426902.12,485505.53834672744,50409804.0,51367238.0,48814622.0,0.5754612500022631
2800,27,48814622.0,50385781.16,462147.0080445122,50354541.0,51287940.0,48814622.0,0.5967699169996195
2900,28,48814622.0,50355340.5,445876.0514876192,50344595.0,51275670.0,48814622.0,0.618180334000499
3000,29,48814622.0,50311683.7,449262.05412301404,50304892.0,51275670.0,48814622.0,0.6395656670065364
3100,30,48814622.0,50249986.4,455671.4281366344,50263931.0,51275670.0,48814622.0,0.6603517920011654
3200,31,48814622.0,50191112.02,424657.89782727417,50229869.0,50949134.0,48814622.0,0.6812381250056205
