evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
200,1,50222584.0,52924860.84,838347.165612012,53001627.0,54802700.0,50222584.0,0.04307770900777541
300,2,50222584.0,52632161.22,776960.9940657713,52527050.0,54502848.0,50222584.0,0.0652622500056168
400,3,50005128.0,52346456.7,712457.4634107148,52363935.0,53678558.0,50005128.0,0.08728129201335832
500,4,50005128.0,52155278.1,642126.8075063289,52168447.0,53678558.0,50005128.0,0.10887775001174305
600,5,50005128.0,51989502.82,603183.4654944112,51974813.0,53232752.0,50005128.0,0.1310384590033209
700,6,50005128.0,51857589.78,570186.775741977,51851070.0,53232752.0,50005128.0,0.1526552090072073
800,7,50005128.0,51774351.24,566976.4892717708,51778640.0,53232752.0,50005128.0,0.1739400420046877
900,8,50005128.0,51695855.82,535105.4437518718,51750986.0,52890164.0,50005128.0,0.1959448340057861
1000,9,50005128.0,51600169.38,532170.8011146568,51607430.0,52579298.0,50005128.0,0.2176293750089826
1100,10,50005128.0,51476943.42,519039.64392476185,51481974.0,52579298.0,50005128.0,0.23979650001274422
1200,11,50005128.0,51439522.7,501889.1304168581,51433689.0,52579298.0,50005128.0,0.2611197920050472
1300,12,50005128.0,51323826.66,485665.49992488074,51305772.0,52487672.0,50005128.0,0.2823242920130724
1400,13,50005128.0,51271023.96,465605.403711682,51238551.0,52180808.0,50005128.0,0.30368450000241864
1500,14,50005128.0,51212631.72,455100.7532360297,51192838.0,52180808.0,50005128.0,0.3256507090118248
1600,15,49415710.0,51158514.54,479600.2068720033,51181239.0,52180808.0,49415710.0,0.34826358400459867
1700,16,49415710.0,51118514.1,461027.1606319415,51177343.0,52180808.0,49415710.0,0.36969362500531133
1800,17,49415710.0,51078982.62,453999.93814807467,51113969.0,52180808.0,49415710.0,0.3913273340003798
1900,18,49415710.0,51032539.48,486841.7371445977,51077178.0,52180808.0,49415710.0,0.4132377090136288
2000,19,49415710.0,50990241.06,488435.0535488996,51054420.0,52180808.0,49415710.0,0.43466379200981464
2100,20,49415710.0,50939033.66,483845.6624996078,50965216.0,52180808.0,49415710.0,0.4562001250014873
2200,21,49415710.0,50883957.54,437243.0292743709,50884103.0,51766740.0,49415710.0,0.4772863340040203
2300,22,49415710.0,50797694.5,410567.37463080283,50805053.0,51766740.0,49415710.0,0.49813604200608097
2400,23,49415710.0,50757436.8,405195.70849158807,50764031.0,51766740.0,49415710.0,0.5192139170103474
2500,24,49415710.0,50709543.22,427820.8246881767,50711483.0,51766740.0,49415710.0,0.539822250008001
2600,25,49415710.0,50667672.54,410963.7699310103,50671387.0,51415938.0,49415710.0,0.5612707090040203
2700,26,49415710.0,50650041.9,417733.81149984733,50645741.0,51415938.0,49415710.0,0.582169375004014
2800,27,49415710.0,50613116.36,427954.13339743594,50634331.0,51415938.0,49415710.0,0.6032163750060135
2900,28,49415710.0,50580484.58,417658.7659040614,50619522.0,51415938.0,49415710.0,0.624321792012779
3000,29,49415710.0,50569537.24,405083.4954513729,50619522.0,51314890.0,49415710.0,0.6456165840063477
