evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,50933950.0,53607227.92,1106638.1850823662,53579155.0,57471316.0,50933950.0,0.0204773750010645
102,1,50933950.0,53567377.08,1036288.8672856973,53560808.0,56044962.0,50933950.0,0.021005957998568192
104,2,50933950.0,53538784.3,1006553.3741969325,53546529.0,55752882.0,50933950.0,0.021546082993154414
106,3,50933950.0,53516117.8,981652.3091583293,53531922.0,55516308.0,50933950.0,0.021995415998389944
108,4,50933950.0,53486614.82,965292.8416814493,53523960.0,55451674.0,50933950.0,0.02253575000213459
110,5,50933950.0,53461532.62,946306.9345616229,53502011.0,55438234.0,50933950.0,0.0230604160024086
112,6,50933950.0,53434256.36,928072.31099312,53486336.0,55392852.0,50933950.0,0.023518832997069694
114,7,50933950.0,53412050.46,907276.4485391144,53486232.0,55096452.0,50933950.0,0.023965832995600067
116,8,50933950.0,53394625.44,891352.1155563196,53486232.0,55066846.0,50933950.0,0.024415249994490296
118,9,50933950.0,53372704.08,876794.1334869397,53439232.0,54978588.0,50933950.0,0.024864416001946665
120,10,50933950.0,53341790.42,874122.5523903291,53373091.0,54893752.0,50933950.0,0.025384708002093248
122,11,50933950.0,53318609.78,863328.5447892429,53353950.0,54853834.0,50933950.0,0.02590670800418593
124,12,50933950.0,53300715.68,849760.5236087975,53338362.0,54850374.0,50933950.0,0.026339000003645197
126,13,50933950.0,53275095.84,841231.3564167081,53310857.0,54796344.0,50933950.0,0.02682062500389293
128,14,50933950.0,53259491.18,827224.341005321,53267409.0,54791274.0,50933950.0,0.02737387499655597
130,15,50933950.0,53240583.78,813490.9569695237,53226152.0,54687974.0,50933950.0,0.02792891599528957
132,16,50933950.0,53225426.66,800396.8346709051,53202423.0,54683034.0,50933950.0,0.028396958005032502
134,17,50933950.0,53215327.82,788220.4493017468,53202423.0,54649234.0,50933950.0,0.028966375000891276
136,18,50933950.0,53195867.66,776514.3103750274,53187052.0,54608966.0,50933950.0,0.029557707995991223
138,19,50933950.0,53164554.74,782014.961881045,53178973.0,54571086.0,50933950.0,0.030049291002796963
140,20,50933950.0,53144064.32,771668.6088928443,53172262.0,54499944.0,50933950.0,0.030531124997651204
142,21,50933950.0,53131943.88,759702.7884948597,53172262.0,54482652.0,50933950.0,0.031014332998893224
144,22,50933950.0,53111403.48,750619.1123963002,53172262.0,54479252.0,50933950.0,0.0314923749974696
146,23,50933950.0,53090782.96,741021.5482894666,53170753.0,54391350.0,50933950.0,0.031950791002600454
148,24,50933950.0,53071041.46,732356.1988484486,53160256.0,54362750.0,50933950.0,0.03242712499923073
150,25,50933950.0,53043061.32,735912.4714410659,53107846.0,54278166.0,50933950.0,0.0328910829994129
152,26,50933950.0,53017177.6,737533.5160856623,53064424.0,54269578.0,50933950.0,0.03343733299698215
154,27,50933950.0,52997914.28,729685.8106389637,53063646.0,54261292.0,50933950.0,0.033859791001304984
156,28,50933950.0,52976518.8,723670.5926352403,53057185.0,54219960.0,50933950.0,0.034405250000418164
158,29,50933950.0,52956726.32,716421.6919323266,52997478.0,54104322.0,50933950.0,0.03494266599591356
160,30,50933950.0,52932581.04,718023.9987019643,52934798.0,54082250.0,50933950.0,0.035283541001263075
162,31,50933950.0,52910885.2,715732.2355119686,52915131.0,54074922.0,50933950.0,0.03575558299780823
164,32,50933950.0,52907503.2,711007.3435005858,52915131.0,54036940.0,50933950.0,0.03630683300434612
166,33,50933950.0,52883119.76,713661.6818182847,52902327.0,54025582.0,50933950.0,0.03671450000547338
168,34,50933950.0,52869841.88,704576.4335211231,52895473.0,54014168.0,50933950.0,0.03719791599723976
170,35,50933950.0,52846928.26,704247.8307405513,52882561.0,53958526.0,50933950.0,0.03772383299656212
172,36,50933950.0,52823177.36,706405.3605452258,52874710.0,53941130.0,50933950.0,0.03827537500183098
174,37,50933950.0,52807938.06,698517.2097078471,52870506.0,53933196.0,50933950.0,0.038673375005600974
176,38,50933950.0,52797867.52,689421.8910660797,52870506.0,53927644.0,50933950.0,0.03901491599390283
178,39,50933950.0,52782763.08,680998.91955394,52864356.0,53893942.0,50933950.0,0.03959658299572766
180,40,50933950.0,52771873.18,671787.6718657522,52833681.0,53873896.0,50933950.0,0.04006783300428651
182,41,50933950.0,52756100.36,664201.8248573173,52757780.0,53820654.0,50933950.0,0.04060208299779333
184,42,50933950.0,52755140.64,662730.6409774565,52757780.0,53805176.0,50933950.0,0.041137332998914644
186,43,50933950.0,52733986.82,662637.389867858,52710608.0,53774264.0,50933950.0,0.04159587499452755
188,44,50933950.0,52717748.36,656816.8560810466,52706913.0,53738762.0,50933950.0,0.041990041005192325
190,45,50933950.0,52707384.42,648751.6074769631,52702793.0,53736722.0,50933950.0,0.042529250000370666
192,46,50933950.0,52693120.34,641604.6094551414,52700081.0,53724682.0,50933950.0,0.04299983300734311
194,47,50818614.0,52664059.66,659779.1277050256,52697794.0,53722346.0,50818614.0,0.04355345800286159
196,48,50818614.0,52648365.82,653050.3113447904,52682926.0,53696012.0,50818614.0,0.04411058299592696
198,49,50818614.0,52635577.7,644879.7750845269,52655156.0,53692622.0,50818614.0,0.0445839580061147
200,50,50818614.0,52620468.66,637595.5622293528,52623960.0,53673150.0,50818614.0,0.045086915997671895
202,51,50818614.0,52599079.64,637799.3289305583,52604529.0,53599284.0,50818614.0,0.04564208300143946
204,52,50818614.0,52586519.26,630302.0242189076,52599444.0,53596246.0,50818614.0,0.04610966600012034
206,53,50818614.0,52574154.24,622452.0361486678,52585592.0,53562064.0,50818614.0,0.046666583002661355
208,54,50818614.0,52551293.58,627707.2301841549,52572582.0,53559552.0,50818614.0,0.04719379100424703
210,55,50818614.0,52541731.98,619504.8302229448,52572582.0,53533506.0,50818614.0,0.047660416006692685
212,56,50818614.0,52533594.84,611719.6402453778,52572582.0,53530338.0,50818614.0,0.04820000000472646
214,57,50818614.0,52515368.3,608896.5670684882,52567743.0,53517582.0,50818614.0,0.048716707999119535
216,58,50818614.0,52506684.86,600678.3791836197,52567743.0,53486440.0,50818614.0,0.04926629099645652
218,59,50818614.0,52490231.58,596132.9346479891,52555408.0,53486232.0,50818614.0,0.049802124995039776
220,60,50818614.0,52476873.44,588583.5541304959,52533425.0,53486232.0,50818614.0,0.0502566659997683
222,61,50818614.0,52465552.62,579883.6112774835,52522044.0,53486232.0,50818614.0,0.05071445800422225
224,62,50818614.0,52453947.3,570883.5632259437,52511854.0,53392232.0,50818614.0,0.051233791004051454
226,63,50818614.0,52449787.14,565521.5292080226,52511854.0,53353950.0,50818614.0,0.05173412499425467
228,64,50818614.0,52441468.08,558231.581874972,52511854.0,53353950.0,50818614.0,0.05224249999446329
230,65,50818614.0,52422705.32,558778.3241885619,52465138.0,53322774.0,50818614.0,0.05270133299927693
232,66,50818614.0,52399343.78,569394.0886660413,52428612.0,53298940.0,50818614.0,0.053236833002301864
234,67,50818614.0,52396188.06,565259.0370301004,52428612.0,53287900.0,50818614.0,0.05374899999878835
236,68,50818614.0,52378962.18,564068.3437615052,52422906.0,53235878.0,50818614.0,0.05418887500127312
238,69,50818614.0,52361380.14,564485.7171901698,52417200.0,53216426.0,50818614.0,0.05462808300217148
240,70,50818614.0,52361372.34,564473.9074744239,52417200.0,53215646.0,50818614.0,0.0552986660040915
242,71,50818614.0,52348958.14,559175.8827791667,52417200.0,53188420.0,50818614.0,0.05586112500168383
244,72,50818614.0,52326436.5,570158.5348245082,52417200.0,53185684.0,50818614.0,0.0563872079947032
246,73,50818614.0,52309922.14,568946.9169261579,52417200.0,53172262.0,50818614.0,0.05686716600030195
248,74,50818614.0,52304299.4,563145.6951239173,52417200.0,53172262.0,50818614.0,0.05734566600585822
250,75,50818614.0,52297287.6,556622.3874441271,52417200.0,53172262.0,50818614.0,0.057878416002495214
252,76,50818614.0,52282030.66,553330.1599926796,52417200.0,53169244.0,50818614.0,0.05831379099981859
254,77,50818614.0,52265680.7,551023.8277286654,52388472.0,53151268.0,50818614.0,0.05884466599673033
256,78,50818614.0,52246473.78,553290.2689269634,52356947.0,53064424.0,50818614.0,0.05932716600364074
258,79,50818614.0,52243498.44,549671.8783397658,52356947.0,53064424.0,50818614.0,0.05981233299826272
260,80,50818614.0,52226966.7,549593.5428281067,52354150.0,53062868.0,50818614.0,0.06036600000516046
262,81,50818614.0,52211823.38,547210.3018870676,52348698.0,53051502.0,50818614.0,0.06088979099877179
264,82,50818614.0,52193562.44,549349.8008844696,52343246.0,52983368.0,50818614.0,0.061355083002126776
266,83,50818614.0,52192068.98,547400.1548802481,52343246.0,52976216.0,50818614.0,0.06188866599404719
268,84,49610826.0,52158415.08,599160.773337135,52343246.0,52943454.0,49610826.0,0.06236933299805969
270,85,49610826.0,52146072.0,595564.3094455543,52334473.0,52926142.0,49610826.0,0.06292329099960625
272,86,49610826.0,52140067.58,590676.1919704091,52325700.0,52926142.0,49610826.0,0.06332562500028871
274,87,49610826.0,52124606.24,590133.1090862318,52318007.0,52904120.0,49610826.0,0.06373787499614991
276,88,49610826.0,52091673.3,635835.6720353067,52310314.0,52900534.0,49610826.0,0.06415054100216366
278,89,49610826.0,52076424.42,634538.3109905529,52303464.0,52890412.0,49610826.0,0.06468337500700727
280,90,49610826.0,52076424.42,634538.3109905529,52303464.0,52890412.0,49610826.0,0.06522079100250266
282,91,49610826.0,52063613.14,630897.1256358206,52296614.0,52874710.0,49610826.0,0.06572062500345055
284,92,49610826.0,52054644.52,625656.0735901231,52292502.0,52874710.0,49610826.0,0.06624629099678714
286,93,49610826.0,52041396.98,622167.2252790881,52275095.0,52866302.0,49610826.0,0.0667611249955371
288,94,49610826.0,52028076.44,618612.914013704,52251256.0,52862410.0,49610826.0,0.06720620799751487
290,95,49610826.0,52014911.38,614713.263485713,52211215.0,52834022.0,49610826.0,0.06772116599313449
292,96,49610826.0,52005621.82,609259.6641641129,52167340.0,52804952.0,49610826.0,0.0682271249970654
294,97,49610826.0,52005065.52,608554.5506513031,52167340.0,52766890.0,49610826.0,0.06874858299852349
296,98,49610826.0,51997576.88,603722.1842424755,52151690.0,52749322.0,49610826.0,0.06925170800241176
298,99,49610826.0,51989482.54,598996.6863187045,52150418.0,52719792.0,49610826.0,0.06977183300477918
300,100,49610826.0,51971624.12,603561.1629422702,52150418.0,52710608.0,49610826.0,0.07021466600417625
302,101,49610826.0,51967155.42,599715.3004321497,52150418.0,52710608.0,49610826.0,0.0707362910034135
304,102,49610826.0,51956785.64,595722.4719363459,52136081.0,52703218.0,49610826.0,0.07118050000281073
306,103,49610826.0,51942059.22,595290.3391250958,52069885.0,52702368.0,49610826.0,0.07161949999863282
