evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,51605500.0,53728901.86,1131759.7525598533,53522322.0,57639304.0,51605500.0,0.02007541700731963
102,1,51605500.0,53671181.82,1076704.0913747507,53493930.0,57117772.0,51605500.0,0.020682417001808062
104,2,51605500.0,53633572.0,1019841.0588414256,53466233.0,56618998.0,51605500.0,0.021181917007197626
106,3,51605500.0,53592582.8,980646.050136215,53455879.0,56151270.0,51605500.0,0.0215885000070557
108,4,51605500.0,53559140.72,949341.8406090197,53445269.0,55926790.0,51605500.0,0.02206737500091549
110,5,51605500.0,53525192.26,924440.983664989,53430642.0,55842046.0,51605500.0,0.02260716700402554
112,6,51605500.0,53493943.36,898034.3824027621,53401553.0,55698970.0,51605500.0,0.02316479200089816
114,7,51605500.0,53453008.66,889848.7853122037,53377439.0,55384126.0,51605500.0,0.023516291999840178
116,8,51605500.0,53415315.4,887078.3775071288,53367108.0,55224594.0,51605500.0,0.023993334005353972
118,9,51605500.0,53383704.54,878320.9796614838,53360819.0,55156842.0,51605500.0,0.02439879199664574
120,10,51605500.0,53359602.2,862256.0965352927,53348725.0,55128984.0,51605500.0,0.02493766699626576
122,11,51605500.0,53328968.8,853219.3911934257,53336924.0,55032012.0,51605500.0,0.02542508400802035
124,12,51605500.0,53314508.84,836320.1601569188,53336924.0,54976806.0,51605500.0,0.025972959003411233
126,13,51605500.0,53287782.34,825404.6974752231,53324542.0,54855322.0,51605500.0,0.02645420900080353
128,14,51605500.0,53260926.54,817618.503204562,53314533.0,54851620.0,51605500.0,0.02685912500601262
130,15,51605500.0,53233045.42,810405.8950257603,53310137.0,54826404.0,51605500.0,0.02726483400329016
132,16,51605500.0,53213047.54,795375.2149632451,53302004.0,54808616.0,51605500.0,0.027742584003135562
134,17,51605500.0,53191650.96,780811.0309876766,53287658.0,54745186.0,51605500.0,0.02822304199798964
136,18,51605500.0,53167065.54,770140.9533370293,53256351.0,54732056.0,51605500.0,0.028712291998090222
138,19,51605500.0,53138875.58,763908.2154988671,53233181.0,54708730.0,51605500.0,0.02924025000538677
140,20,51605500.0,53127960.58,749053.0188131302,53233181.0,54603158.0,51605500.0,0.029800417003571056
142,21,51605500.0,53107129.78,736600.0548434351,53218012.0,54493682.0,51605500.0,0.03029462500126101
144,22,51605500.0,53096883.92,724264.8603960802,53218012.0,54390890.0,51605500.0,0.03081016699434258
146,23,51605500.0,53073631.46,719658.9132941719,53203418.0,54352244.0,51605500.0,0.03125395899405703
148,24,51605500.0,53050677.4,715102.9658320541,53190811.0,54295874.0,51605500.0,0.03177400000276975
150,25,51605500.0,53026943.28,712763.9843953126,53142887.0,54294670.0,51605500.0,0.03227954200701788
152,26,51605500.0,53011025.82,701967.026640374,53072214.0,54241438.0,51605500.0,0.0327856670046458
154,27,51605500.0,52995844.52,691531.5674162457,53032023.0,54234816.0,51605500.0,0.033247833998757415
156,28,51542294.0,52968919.3,695175.1787287216,52983978.0,54211880.0,51542294.0,0.03374625000287779
158,29,51542294.0,52954869.14,684020.6344180126,52934994.0,54201574.0,51542294.0,0.03425779199460521
160,30,51542294.0,52931984.0,680199.552660247,52925287.0,54175152.0,51542294.0,0.034710874999291264
162,31,51542294.0,52913603.06,671132.0847466886,52895812.0,54142422.0,51542294.0,0.035231750007369556
164,32,51542294.0,52905982.36,661391.5526863269,52895812.0,54020070.0,51542294.0,0.03574187500635162
166,33,51229456.0,52878076.22,672573.807828458,52856065.0,53963702.0,51229456.0,0.03625175000343006
168,34,51229456.0,52853266.68,677807.9291179306,52838517.0,53959188.0,51229456.0,0.036765459008165635
170,35,51229456.0,52834890.0,672465.4628930172,52832088.0,53894374.0,51229456.0,0.037288791994797066
172,36,51229456.0,52819254.38,665793.6684960405,52828076.0,53891550.0,51229456.0,0.03779762500198558
174,37,51229456.0,52807686.16,657054.528496604,52818675.0,53884760.0,51229456.0,0.038314499994157813
176,38,51229456.0,52793665.44,648829.2766980282,52808898.0,53879922.0,51229456.0,0.03882520900515374
178,39,51229456.0,52793665.44,648829.2766980282,52808898.0,53879922.0,51229456.0,0.03934579199994914
180,40,51229456.0,52783002.86,639585.964488606,52808898.0,53841446.0,51229456.0,0.039881000004243106
182,41,51229456.0,52761569.94,639669.2798590506,52806963.0,53841344.0,51229456.0,0.04032349999761209
184,42,51229456.0,52742381.12,635759.7643179582,52806194.0,53793432.0,51229456.0,0.04084841700387187
186,43,51229456.0,52725081.88,630438.5948116959,52791809.0,53728678.0,51229456.0,0.04136287499568425
188,44,51229456.0,52717590.0,622873.8851137043,52791809.0,53685866.0,51229456.0,0.0418874169990886
190,45,51229456.0,52715676.04,620183.8878397264,52791809.0,53617230.0,51229456.0,0.042396584001835436
192,46,51229456.0,52715676.04,620183.8878397264,52791809.0,53617230.0,51229456.0,0.04290783399483189
194,47,51229456.0,52707071.06,613549.4026937003,52767413.0,53610058.0,51229456.0,0.04335329199966509
196,48,51229456.0,52694278.6,607898.9037472925,52756732.0,53608058.0,51229456.0,0.04379337500722613
198,49,51229456.0,52678210.98,604760.4729850321,52751670.0,53586016.0,51229456.0,0.04430424999736715
200,50,51229456.0,52670932.3,598134.5369319766,52751670.0,53566564.0,51229456.0,0.04482816699601244
202,51,50842640.0,52643693.06,618407.5630173003,52740668.0,53555546.0,50842640.0,0.045350250002229586
204,52,50842640.0,52625614.96,617910.7775311565,52729018.0,53524534.0,50842640.0,0.04588983400026336
206,53,50842640.0,52609526.08,615235.6310929932,52720232.0,53524342.0,50842640.0,0.046417584002483636
208,54,50842640.0,52597590.78,608917.3704940199,52710040.0,53520302.0,50842640.0,0.04687195899896324
210,55,50842640.0,52587939.5,601823.2703716515,52688798.0,53494470.0,50842640.0,0.04739875000086613
212,56,50842640.0,52574025.58,596766.7742582386,52671815.0,53469096.0,50842640.0,0.04793662500742357
214,57,50842640.0,52566114.56,590054.7282897802,52671815.0,53467558.0,50842640.0,0.04846600000746548
216,58,50842640.0,52566114.56,590054.7282897802,52671815.0,53467558.0,50842640.0,0.048993167001754045
218,59,50842640.0,52547586.98,590546.613166107,52646985.0,53464908.0,50842640.0,0.049446125005488284
220,60,50842640.0,52541706.74,584277.5982664168,52646985.0,53446850.0,50842640.0,0.04999945900635794
222,61,50842640.0,52531206.5,577310.2440394679,52621708.0,53443688.0,50842640.0,0.050537125003756955
224,62,50842640.0,52512824.62,577228.1392340255,52594631.0,53417596.0,50842640.0,0.05098154200823046
226,63,50842640.0,52508717.46,572215.2135732748,52594631.0,53385510.0,50842640.0,0.05150804200093262
228,64,50842640.0,52493813.12,568582.4637870796,52563016.0,53380352.0,50842640.0,0.05201537499669939
230,65,50842640.0,52481224.8,562720.2343440655,52543559.0,53369368.0,50842640.0,0.05245591700077057
232,66,50842640.0,52472899.56,555632.7060533842,52534394.0,53364848.0,50842640.0,0.05297345899452921
234,67,50811688.0,52447367.96,572465.1602606385,52530028.0,53356790.0,50811688.0,0.053474792002816685
236,68,50811688.0,52431353.54,569190.9432223148,52524095.0,53340660.0,50811688.0,0.05391629200312309
238,69,50811688.0,52414928.48,566406.1974615828,52520078.0,53333188.0,50811688.0,0.05435754200152587
240,70,50811688.0,52411106.18,561464.7286767064,52520078.0,53315896.0,50811688.0,0.054876709007658064
242,71,50811688.0,52411106.18,561464.7286767064,52520078.0,53315896.0,50811688.0,0.055386791995260864
244,72,50811688.0,52396951.66,556294.5294973198,52520078.0,53313170.0,50811688.0,0.055895416997373104
246,73,50811688.0,52384476.4,549555.3280851711,52501383.0,53307104.0,50811688.0,0.05633658400620334
248,74,50811688.0,52370356.12,543777.8838385262,52458863.0,53296904.0,50811688.0,0.05677608400583267
250,75,50811688.0,52365017.28,537236.2824927237,52458863.0,53278412.0,50811688.0,0.057278624997707084
252,76,50811688.0,52351363.76,531164.9078228178,52427168.0,53234290.0,50811688.0,0.057734667003387585
254,77,50811688.0,52335168.86,528680.961250791,52408062.0,53232072.0,50811688.0,0.058236166994902305
256,78,50811688.0,52314492.34,533608.6738577667,52366942.0,53203952.0,50811688.0,0.058760500003700145
258,79,50811688.0,52303109.26,526608.5001227121,52333935.0,53202884.0,50811688.0,0.059270209007081576
260,80,50811688.0,52292591.2,518980.8012133782,52330812.0,53178738.0,50811688.0,0.05979295900033321
262,81,50811688.0,52285394.0,511579.6024337952,52330812.0,53107036.0,50811688.0,0.06030937499599531
264,82,50811688.0,52269937.02,509868.98958979605,52330812.0,53037392.0,50811688.0,0.06083637500705663
266,83,50811688.0,52258693.7,505196.70912573254,52317484.0,53026654.0,50811688.0,0.06127666699467227
268,84,50811688.0,52247651.78,500334.56631665136,52295400.0,53006880.0,50811688.0,0.061731249996228144
270,85,50811688.0,52247275.38,499777.1075852671,52295400.0,52979490.0,50811688.0,0.06223054199654143
272,86,50811688.0,52236705.1,495337.34087778,52228193.0,52969240.0,50811688.0,0.06267029199807439
274,87,50811688.0,52223067.7,493752.1924757297,52160410.0,52950958.0,50811688.0,0.06310862500686198
276,88,50811688.0,52212991.3,489054.2401368074,52139530.0,52941302.0,50811688.0,0.06365833399468102
278,89,50811688.0,52208458.34,484360.88628650067,52139530.0,52928686.0,50811688.0,0.06417216699628625
280,90,50811688.0,52196153.02,481529.7224843754,52124751.0,52921888.0,50811688.0,0.06465354199463036
282,91,50811688.0,52177266.82,489663.4437763224,52121520.0,52876884.0,50811688.0,0.06519229200785048
284,92,50811688.0,52165864.48,486504.9482261918,52112299.0,52869736.0,50811688.0,0.06565550000232179
286,93,50811688.0,52151322.4,486981.81662497425,52084361.0,52858148.0,50811688.0,0.06620454200310633
288,94,50811688.0,52138503.24,485075.4830475587,52065644.0,52842394.0,50811688.0,0.06675875000655651
290,95,50811688.0,52125721.18,483196.2345929525,52065644.0,52834640.0,50811688.0,0.06728833400120493
292,96,50811688.0,52120682.9,478380.79013525404,52065644.0,52829536.0,50811688.0,0.06769116700161248
294,97,50811688.0,52113043.98,473070.17756671115,52065644.0,52826616.0,50811688.0,0.06822250000550412
296,98,50811688.0,52111019.7,470438.228684734,52065644.0,52813664.0,50811688.0,0.06874608399812132
298,99,50811688.0,52111019.7,470438.228684734,52065644.0,52813664.0,50811688.0,0.0692962089960929
300,100,50811688.0,52106178.64,465649.21443995845,52065644.0,52810734.0,50811688.0,0.06970020900189411
302,101,50811688.0,52094219.3,462749.0812748849,52065644.0,52807062.0,50811688.0,0.07016324999858625
304,102,50811688.0,52086034.62,457274.36307387234,52065644.0,52806864.0,50811688.0,0.0707175840070704
306,103,50811688.0,52078622.42,451500.9526445139,52065644.0,52805524.0,50811688.0,0.07117941700562369
308,104,50811688.0,52077078.62,449271.2737823948,52065644.0,52778094.0,50811688.0,0.07174433399632107
310,105,50811688.0,52059962.2,454808.9067212735,52064576.0,52763020.0,50811688.0,0.07228570900042541
312,106,50811688.0,52043141.68,459575.4622201424,52063508.0,52756732.0,50811688.0,0.0727515000035055
314,107,50811688.0,52024000.76,469215.47507010296,52063508.0,52756732.0,50811688.0,0.07327562500722706
316,108,50811688.0,52018446.46,463764.7231011738,52063508.0,52746608.0,50811688.0,0.07377800000540446
318,109,50811688.0,52005997.5,460750.14327310846,52063508.0,52734728.0,50811688.0,0.07434241700684652
320,110,50811688.0,51998606.08,454891.925641238,52060173.0,52723308.0,50811688.0,0.07488254200143274
322,111,50811688.0,51991665.88,449038.9545587171,52043063.0,52717156.0,50811688.0,0.0753580839955248
324,112,50811688.0,51986269.28,443496.1427255502,52043063.0,52702924.0,50811688.0,0.0759049589978531
326,113,50756058.0,51966800.62,454211.4683136651,52015292.0,52677994.0,50756058.0,0.0763757499953499
328,114,50756058.0,51957574.16,449012.35200271994,51998441.0,52674672.0,50756058.0,0.07683995900151785
330,115,50756058.0,51947554.92,444050.30500351376,51992090.0,52668958.0,50756058.0,0.07738425000570714
332,116,50756058.0,51937846.88,438753.0187744645,51965956.0,52651144.0,50756058.0,0.07783891700091772
334,117,50756058.0,51926948.82,434413.51881027786,51932890.0,52625012.0,50756058.0,0.07831658399663866
336,118,50756058.0,51918058.38,429101.24691626756,51922462.0,52624188.0,50756058.0,0.07885312500002328
338,119,50756058.0,51907429.88,424618.9103013497,51922462.0,52618404.0,50756058.0,0.07932612500735559
340,120,50756058.0,51893658.86,423667.3217581224,51922462.0,52570858.0,50756058.0,0.07986245899519417
342,121,50756058.0,51883712.6,419304.9997317466,51919054.0,52555174.0,50756058.0,0.080352208999102
344,122,50756058.0,51866277.74,427196.05776501773,51914353.0,52536844.0,50756058.0,0.08083583400002681
346,123,50756058.0,51858399.52,421989.69586321607,51913060.0,52531944.0,50756058.0,0.08131779200630262
348,124,50756058.0,51858399.52,421989.69586321607,51913060.0,52531944.0,50756058.0,0.08180441700096708
350,125,50756058.0,51841506.48,428451.8420705058,51913060.0,52528112.0,50756058.0,0.08229829200718086
