evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,51265142.0,53332174.78,1143905.84070847,53033348.0,56797720.0,51265142.0,0.020177583006443456
102,1,51265142.0,53285143.52,1096140.8021515163,53020848.0,56503190.0,51265142.0,0.020702583002275787
104,2,51265142.0,53232763.04,1065845.567326692,53014195.0,55852056.0,51265142.0,0.02116904100694228
106,3,51265142.0,53200363.94,1034515.2346434906,53004345.0,55639244.0,51265142.0,0.02164308300416451
108,4,51265142.0,53166972.02,1008826.5494179857,52999764.0,55449588.0,51265142.0,0.02209808300540317
110,5,51265142.0,53134541.44,986813.2528030652,52996390.0,55388594.0,51265142.0,0.022650083003100008
112,6,51265142.0,53106776.96,961743.7133056801,52985585.0,55191526.0,51265142.0,0.023112291004508734
114,7,51265142.0,53068209.88,954672.7975514467,52968207.0,55014856.0,51265142.0,0.023566375006339513
116,8,51265142.0,53041964.14,936703.1880250331,52955444.0,54948304.0,51265142.0,0.024099083006149158
118,9,51265142.0,53015116.08,920005.8819504979,52948291.0,54888934.0,51265142.0,0.024635916008264758
120,10,51265142.0,52991465.32,901749.8951557785,52938541.0,54840808.0,51265142.0,0.02515170800324995
122,11,51265142.0,52961281.06,889780.1180471703,52925410.0,54797164.0,51265142.0,0.025674083008198068
124,12,51265142.0,52940389.14,870752.0768024044,52905459.0,54784262.0,51265142.0,0.026211625008727424
126,13,51265142.0,52916965.54,852142.4395415056,52892542.0,54734850.0,51265142.0,0.02678225000272505
128,14,51265142.0,52900903.48,832640.2501089469,52892542.0,54704588.0,51265142.0,0.027283916002488695
130,15,51265142.0,52875982.06,815399.0847845468,52887000.0,54645996.0,51265142.0,0.027720875004888512
132,16,51265142.0,52845037.68,806306.1516837247,52835845.0,54601880.0,51265142.0,0.028196875005960464
134,17,51265142.0,52830454.12,787364.5416702391,52835845.0,54550624.0,51265142.0,0.028802583008655347
136,18,51265142.0,52824735.66,776857.0356687286,52835845.0,54490128.0,51265142.0,0.029302541006472893
138,19,51265142.0,52801514.12,761278.9608725475,52760062.0,54430720.0,51265142.0,0.029844625008990988
140,20,51265142.0,52779269.44,745688.3279223876,52719135.0,54418420.0,51265142.0,0.030315666008391418
142,21,51265142.0,52749804.04,738517.0265452777,52704936.0,54401118.0,51265142.0,0.030892333001247607
144,22,51265142.0,52734587.44,719774.6710813367,52704936.0,54349332.0,51265142.0,0.03145424999820534
146,23,51265142.0,52713772.52,702671.2232777216,52695345.0,54324288.0,51265142.0,0.031956582999555394
148,24,51265142.0,52696847.44,683805.5398355343,52688186.0,54322146.0,51265142.0,0.03249079101078678
150,25,51265142.0,52668344.78,674808.9454667236,52679813.0,54278424.0,51265142.0,0.03302225000516046
152,26,51265142.0,52649142.46,655771.8965548831,52671214.0,54190132.0,51265142.0,0.03348595800343901
154,27,51265142.0,52634260.14,637257.124572947,52671214.0,53978778.0,51265142.0,0.03395233300398104
156,28,51265142.0,52609987.94,631785.2954977319,52667985.0,53925138.0,51265142.0,0.0343902910099132
158,29,51265142.0,52595610.9,617899.6344123452,52652573.0,53866232.0,51265142.0,0.03485799999907613
