funcid,dim,milestone,error
10,10,1,1.288321e+03
10,10,2,1.093975e+03
10,10,3,1.089179e+03
10,10,5,1.089104e+03
10,10,10,1.089103e+03
10,10,20,1.089103e+03
10,10,30,1.089103e+03
10,10,40,1.089103e+03
10,10,50,1.089103e+03
10,10,60,1.089103e+03
10,10,70,1.089103e+03
10,10,80,1.089103e+03
10,10,90,1.089103e+03
10,10,100,1.089103e+03
