evaluaciones,generacion,min,promedio,desv_std,mediana,max,mejor_hasta_ahora,tiempo_s
100,0,51331322.0,53531473.1,1147180.748812893,53459296.0,56954872.0,51331322.0,0.023457625007722527
102,1,51331322.0,53489226.62,1097024.2961264877,53427854.0,56285500.0,51331322.0,0.023961333004990593
104,2,51331322.0,53456343.82,1061418.99584483,53385028.0,56151578.0,51331322.0,0.02451691600435879
106,3,51331322.0,53421052.06,1029405.893298361,53368548.0,56139660.0,51331322.0,0.025010708006448112
108,4,51331322.0,53385879.48,995444.3784775771,53353537.0,55761822.0,51331322.0,0.025498000002698973
110,5,51331322.0,53351021.4,972399.820112509,53328362.0,55447838.0,51331322.0,0.02597358300408814
112,6,51331322.0,53317136.6,957669.4499316765,53262720.0,55341000.0,51331322.0,0.026505707995966077
114,7,51331322.0,53286356.1,941454.3002237495,53171501.0,55301970.0,51331322.0,0.027044916001614183
116,8,51331322.0,53263103.72,919851.7288826508,53093218.0,55250742.0,51331322.0,0.027596583007834852
118,9,51331322.0,53229481.34,907956.4545023977,53043737.0,55054018.0,51331322.0,0.028019250006764196
120,10,51331322.0,53198133.6,898487.6855605312,53028716.0,54804972.0,51331322.0,0.02851625000766944
122,11,51331322.0,53168122.26,894427.6082165468,53017482.0,54784300.0,51331322.0,0.02911904100619722
124,12,51331322.0,53145334.28,881902.3786816781,53007914.0,54745062.0,51331322.0,0.029710083006648347
126,13,51331322.0,53132947.4,867934.6632904345,53007914.0,54688518.0,51331322.0,0.030279124999651685
128,14,51331322.0,53122790.92,855525.914791103,53007914.0,54676696.0,51331322.0,0.030734166008187458
130,15,51331322.0,53094062.34,851087.197439607,52999409.0,54642038.0,51331322.0,0.031227083003614098
132,16,51331322.0,53085109.86,839385.2025674627,52999409.0,54635830.0,51331322.0,0.031798750002053566
134,17,51331322.0,53061912.3,828188.519307597,52988206.0,54621954.0,51331322.0,0.03221925000252668
136,18,51331322.0,53037582.32,817672.001199636,52977962.0,54617466.0,51331322.0,0.03264612500788644
138,19,51331322.0,53009850.4,810615.7938267919,52970937.0,54608084.0,51331322.0,0.03320674999849871
140,20,51331322.0,52983539.6,800955.6276492724,52964145.0,54461898.0,51331322.0,0.03368537500500679
142,21,51331322.0,52964602.8,788061.4187958703,52951824.0,54409692.0,51331322.0,0.03423745800682809
144,22,51331322.0,52935370.38,788132.4726576209,52935638.0,54306698.0,51331322.0,0.03476829100691248
146,23,51331322.0,52924411.7,776521.7881030964,52935638.0,54255628.0,51331322.0,0.035332333005499095
148,24,51331322.0,52914403.34,765673.6009432246,52935638.0,54231220.0,51331322.0,0.03589595800440293
150,25,51331322.0,52892959.06,758488.9914672965,52927902.0,54222776.0,51331322.0,0.03644491599698085
152,26,51331322.0,52876413.48,747263.1601925319,52907023.0,54194600.0,51331322.0,0.03692812500230502
154,27,51331322.0,52855236.28,739574.2948632014,52851660.0,54174624.0,51331322.0,0.03740916600509081
156,28,51331322.0,52835110.8,730727.0180156198,52784134.0,54170220.0,51331322.0,0.03788887499831617
158,29,51331322.0,52813391.98,722957.1143192102,52742095.0,54146676.0,51331322.0,0.03837766600190662
160,30,51331322.0,52789963.6,717309.9955812688,52730224.0,54102462.0,51331322.0,0.0388831660093274
162,31,51331322.0,52771977.94,706644.3535561835,52724617.0,54052970.0,51331322.0,0.039461624997784384
