funcid,dim,milestone,error
7,10,1,4.985727e+01
7,10,2,4.476129e+01
7,10,3,4.466424e+01
7,10,5,4.464783e+01
7,10,10,4.464439e+01
7,10,20,4.464430e+01
7,10,30,4.464430e+01
7,10,40,4.464430e+01
7,10,50,4.464429e+01
7,10,60,4.464429e+01
7,10,70,4.464429e+01
7,10,80,4.464429e+01
7,10,90,4.464429e+01
7,10,100,4.464429e+01
