funcid,dim,milestone,error
19,10,1,1.718403e+03
19,10,2,1.710346e+03
19,10,3,1.708906e+03
19,10,5,1.708720e+03
19,10,10,1.708706e+03
19,10,20,1.708706e+03
19,10,30,1.700783e+03
19,10,40,1.700733e+03
19,10,50,1.688154e+03
19,10,60,1.688121e+03
19,10,70,1.672677e+03
19,10,80,1.672677e+03
19,10,90,1.672677e+03
19,10,100,1.608698e+03
