funcid,dim,milestone,error
21,10,1,2.550377e+02
21,10,2,2.208359e+02
21,10,3,2.169060e+02
21,10,5,2.167913e+02
21,10,10,2.167909e+02
21,10,20,2.167908e+02
21,10,30,2.167908e+02
21,10,40,2.167908e+02
21,10,50,2.167908e+02
21,10,60,2.167908e+02
21,10,70,2.167908e+02
21,10,80,2.167908e+02
21,10,90,2.167908e+02
21,10,100,2.167908e+02
