funcid,dim,milestone,error
13,10,1,1.377951e+04
13,10,2,1.195360e+04
13,10,3,1.086988e+04
13,10,5,8.858979e+03
13,10,10,4.567947e+03
13,10,20,1.093183e+03
13,10,30,8.279557e+02
13,10,40,8.279541e+02
13,10,50,8.279519e+02
13,10,60,8.279512e+02
13,10,70,8.279500e+02
13,10,80,8.279487e+02
13,10,90,8.279482e+02
13,10,100,8.279447e+02
