funcid,dim,milestone,error
8,10,1,3.531747e+01
8,10,2,1.722510e+01
8,10,3,1.691585e+01
8,10,5,1.691428e+01
8,10,10,1.691428e+01
8,10,20,1.691428e+01
8,10,30,1.691428e+01
8,10,40,1.691427e+01
8,10,50,1.691427e+01
8,10,60,1.691427e+01
8,10,70,1.691427e+01
8,10,80,1.691427e+01
8,10,90,1.691427e+01
8,10,100,1.691427e+01
