funcid,dim,milestone,error
15,10,1,3.475465e+03
15,10,2,3.288005e+03
15,10,3,3.208401e+03
15,10,5,3.136703e+03
15,10,10,3.083303e+03
15,10,20,3.036846e+03
15,10,30,2.993605e+03
15,10,40,2.993276e+03
15,10,50,2.963906e+03
15,10,60,2.963849e+03
15,10,70,2.963811e+03
15,10,80,2.929328e+03
15,10,90,2.929317e+03
15,10,100,2.929301e+03
