funcid,dim,milestone,error
27,10,1,4.081322e+02
27,10,2,3.981776e+02
27,10,3,3.981776e+02
27,10,5,3.922542e+02
27,10,10,3.893123e+02
27,10,20,3.893081e+02
27,10,30,3.893081e+02
27,10,40,3.893081e+02
27,10,50,3.893081e+02
27,10,60,3.893081e+02
27,10,70,3.893081e+02
27,10,80,3.893081e+02
27,10,90,3.893081e+02
27,10,100,3.893081e+02
