funcid,dim,milestone,error
26,10,1,5.716602e+02
26,10,2,4.205687e+02
26,10,3,3.329297e+02
26,10,5,3.046237e+02
26,10,10,3.000207e+02
26,10,20,3.000000e+02
26,10,30,3.000000e+02
26,10,40,3.000000e+02
26,10,50,3.000000e+02
26,10,60,3.000000e+02
26,10,70,3.000000e+02
26,10,80,3.000000e+02
26,10,90,3.000000e+02
26,10,100,3.000000e+02
