funcid,dim,milestone,error
28,10,1,6.047578e+02
28,10,2,4.650844e+02
28,10,3,3.989221e+02
28,10,5,3.737804e+02
28,10,10,3.629060e+02
28,10,20,3.001577e+02
28,10,30,3.000000e+02
28,10,40,3.000000e+02
28,10,50,3.000000e+02
28,10,60,3.000000e+02
28,10,70,3.000000e+02
28,10,80,3.000000e+02
28,10,90,3.000000e+02
28,10,100,3.000000e+02
