funcid,dim,milestone,error
10,10,1,1.982593e+03
10,10,2,1.901718e+03
10,10,3,1.901718e+03
10,10,5,1.478237e+03
10,10,10,1.373104e+03
10,10,20,1.106271e+03
10,10,30,5.646574e+02
10,10,40,4.270828e+02
10,10,50,4.270828e+02
10,10,60,4.270828e+02
10,10,70,4.270828e+02
10,10,80,4.270828e+02
10,10,90,4.270828e+02
10,10,100,4.270828e+02
