funcid,dim,milestone,error
20,10,1,2.458161e+02
20,10,2,9.201563e+01
20,10,3,9.201563e+01
20,10,5,5.690585e+01
20,10,10,3.476129e+01
20,10,20,2.088766e+01
20,10,30,2.005555e+01
20,10,40,7.626209e-03
20,10,50,1.715989e-09
20,10,60,0.000000e+00
20,10,70,0.000000e+00
20,10,80,0.000000e+00
20,10,90,0.000000e+00
20,10,100,0.000000e+00
