funcid,dim,milestone,error
13,10,1,7.582449e+04
13,10,2,1.587554e+03
13,10,3,1.462715e+02
13,10,5,3.611213e+01
13,10,10,2.046244e+01
13,10,20,1.406979e+01
13,10,30,9.562515e+00
13,10,40,6.278963e+00
13,10,50,5.214690e+00
13,10,60,5.207276e+00
13,10,70,5.205528e+00
13,10,80,5.204559e+00
13,10,90,5.204431e+00
13,10,100,5.204364e+00
