funcid,dim,milestone,error
6,10,1,4.891969e+01
6,10,2,2.330690e+01
6,10,3,8.941359e+00
6,10,5,3.169999e+00
6,10,10,1.031434e-01
6,10,20,1.725066e-04
6,10,30,5.161397e-07
6,10,40,3.899459e-11
6,10,50,1.136868e-13
6,10,60,0.000000e+00
6,10,70,0.000000e+00
6,10,80,0.000000e+00
6,10,90,0.000000e+00
6,10,100,0.000000e+00
