funcid,dim,milestone,error
7,10,1,1.619803e+02
7,10,2,1.000981e+02
7,10,3,6.643346e+01
7,10,5,5.806739e+01
7,10,10,4.518453e+01
7,10,20,4.304979e+01
7,10,30,4.304979e+01
7,10,40,4.146646e+01
7,10,50,2.988965e+01
7,10,60,2.960538e+01
7,10,70,2.960528e+01
7,10,80,2.960524e+01
7,10,90,2.960524e+01
7,10,100,2.960524e+01
