ok,config_id,algoritmo,funcion,seed,batch_train,kernel,epsilon,smoothing,neighbors,degree,spearman,nrmse,nmae,elapsed_s,warnings,error,n_train,n_val
True,139,shade,f22,1,2,gaussian,1.0,0.1,25,-1,0.7703727593189831,0.0033794473956254936,0.001266476227314786,0.0032853749580681324,,,800,200
True,139,shade,f22,1,3,gaussian,1.0,0.1,25,-1,0.9342758568964225,0.0008315500401072267,0.0004908101284212479,0.0037321248091757298,,,800,200
True,139,shade,f22,1,4,gaussian,1.0,0.1,25,-1,0.9296482412060303,0.0008891176230304122,0.0005485964745972657,0.003845000173896551,,,800,200
True,140,shade,f22,1,1,gaussian,1.0,0.1,50,-1,0.38076051901297536,0.0017820993512236238,0.0014669683905174015,0.007504000095650554,,,800,200
True,140,shade,f22,1,2,gaussian,1.0,0.1,50,-1,0.5790249756243907,0.003484307375901808,0.001553935120143423,0.00728195789270103,,,800,200
True,140,shade,f22,1,3,gaussian,1.0,0.1,50,-1,0.8968049201230033,0.0010613890823956897,0.0006592738206564556,0.007819792022928596,,,800,200
True,140,shade,f22,1,4,gaussian,1.0,0.1,50,-1,0.9236975924398112,0.001179483495425027,0.0007419652894314264,0.007851375034078956,,,800,200
True,141,shade,f22,1,1,gaussian,1.0,0.1,100,-1,0.2989994749868747,0.0018790130093995802,0.001572270862025124,0.017610250040888786,,,800,200
True,141,shade,f22,1,2,gaussian,1.0,0.1,100,-1,0.41678691967299186,0.00361817737478184,0.0017830727528059895,0.017326582921668887,,,800,200
True,141,shade,f22,1,3,gaussian,1.0,0.1,100,-1,0.8885022125553139,0.0014395429316460709,0.0009173604988649627,0.01785962493158877,,,800,200
True,141,shade,f22,1,4,gaussian,1.0,0.1,100,-1,0.920120003000075,0.0016294015296698533,0.0010517998430677378,0.017910042079165578,,,800,200
True,142,shade,f22,1,1,gaussian,1.0,1.0,25,-1,0.574791869796745,0.0015827362956422808,0.0012788891318513342,0.0035174579825252295,,,800,200
True,142,shade,f22,1,2,gaussian,1.0,1.0,25,-1,0.7696962424060603,0.0033865072049293655,0.0012825392834903413,0.0033367921132594347,,,800,200
True,142,shade,f22,1,3,gaussian,1.0,1.0,25,-1,0.9342743568589216,0.0008396504726245137,0.0005278071636560282,0.0037501249462366104,,,800,200
True,142,shade,f22,1,4,gaussian,1.0,1.0,25,-1,0.9294097352433812,0.0008952331552707404,0.0005896884007962907,0.003851457964628935,,,800,200
True,143,shade,f22,1,1,gaussian,1.0,1.0,50,-1,0.3759048976224406,0.001780092594659459,0.0014697933065262834,0.007570542162284255,,,800,200
True,143,shade,f22,1,2,gaussian,1.0,1.0,50,-1,0.5772249306232657,0.0034721104327827892,0.0015572017144555004,0.007392416009679437,,,800,200
True,143,shade,f22,1,3,gaussian,1.0,1.0,50,-1,0.8965934148353711,0.0010635255210112466,0.0006755558569081901,0.007835292024537921,,,800,200
True,143,shade,f22,1,4,gaussian,1.0,1.0,50,-1,0.9234020850521265,0.0011821136702081505,0.0007629703585866695,0.008049791911616921,,,800,200
True,144,shade,f22,1,1,gaussian,1.0,1.0,100,-1,0.28678166954173856,0.0018869802192511451,0.0015819630972562734,0.01774554210714996,,,800,200
True,144,shade,f22,1,2,gaussian,1.0,1.0,100,-1,0.408091202280057,0.0036294981766361416,0.0017877490716045642,0.017465541139245033,,,800,200
True,144,shade,f22,1,3,gaussian,1.0,1.0,100,-1,0.8886042151053778,0.0014444206827169386,0.0009269165507754021,0.018021333031356335,,,800,200
True,144,shade,f22,1,4,gaussian,1.0,1.0,100,-1,0.9196774919372985,0.001643786923625724,0.0010720006910253034,0.01801287499256432,,,800,200
True,145,shade,f22,1,1,gaussian,10.0,1e-06,25,-1,0.8186739668491713,0.001990621955088241,0.0009514902653786845,0.003629959188401699,,,800,200
True,145,shade,f22,1,2,gaussian,10.0,1e-06,25,-1,0.9103217580439512,0.0032032908200170544,0.0007247762321279234,0.003412791993469,,,800,200
True,145,shade,f22,1,3,gaussian,10.0,1e-06,25,-1,0.9704147603690093,0.0005841002105231263,0.00025874480468667134,0.003761249827221036,,,800,200
True,145,shade,f22,1,4,gaussian,10.0,1e-06,25,-1,0.9662701567539189,0.0012776963207984597,0.0004535207600119205,0.00394133385270834,,,800,200
True,146,shade,f22,1,1,gaussian,10.0,1e-06,50,-1,0.8158358958973975,0.0034299000881521623,0.0011462179033813102,0.007877541007474065,,,800,200
True,146,shade,f22,1,2,gaussian,10.0,1e-06,50,-1,0.9023940598514963,0.003097152936617873,0.0007306305053892851,0.007585125043988228,,,800,200
True,146,shade,f22,1,3,gaussian,10.0,1e-06,50,-1,0.9360324008100204,0.0008563462461424363,0.0003257334522716225,0.007983500137925148,,,800,200
True,146,shade,f22,1,4,gaussian,10.0,1e-06,50,-1,0.9073051826295658,0.0013984089033239721,0.0005353852976398895,0.00808929093182087,,,800,200
True,147,shade,f22,1,1,gaussian,10.0,1e-06,100,-1,0.6071671791794796,0.0026400110293445067,0.0013972900031313526,0.018678250024095178,,,800,200
True,147,shade,f22,1,2,gaussian,10.0,1e-06,100,-1,0.8590549763744095,0.0032271127923533,0.0008908174032164692,0.018188375048339367,,,800,200
True,147,shade,f22,1,3,gaussian,10.0,1e-06,100,-1,0.8877581939548489,0.0008564134194095509,0.0003504521070988441,0.01835629204288125,,,800,200
True,147,shade,f22,1,4,gaussian,10.0,1e-06,100,-1,0.7898102452561314,0.002209228309688401,0.0007692260457794463,0.018496792064979672,,,800,200
True,148,shade,f22,1,1,gaussian,10.0,0.0001,25,-1,0.7545608640216006,0.0016611996790248586,0.0009761849643949101,0.0035739580634981394,,,800,200
True,148,shade,f22,1,2,gaussian,10.0,0.0001,25,-1,0.8643861096527414,0.0032895656196512716,0.000865267879726113,0.0033597080036997795,,,800,200
True,148,shade,f22,1,3,gaussian,10.0,0.0001,25,-1,0.9565709142728569,0.0007207934064584062,0.00034441914978423064,0.003777541918680072,,,800,200
True,148,shade,f22,1,4,gaussian,10.0,0.0001,25,-1,0.9529948248706219,0.0011989690424035284,0.00043702124921241514,0.0038909590803086758,,,800,200
True,149,shade,f22,1,1,gaussian,10.0,0.0001,50,-1,0.7706097652441312,0.001365461905784715,0.0009609089681576719,0.007771000033244491,,,800,200
True,149,shade,f22,1,2,gaussian,10.0,0.0001,50,-1,0.8504147603690093,0.0032739824628593133,0.0009216097365229612,0.007538457866758108,,,800,200
True,149,shade,f22,1,3,gaussian,10.0,0.0001,50,-1,0.9525043126078153,0.0008260793192613942,0.0004148701321600603,0.007950583007186651,,,800,200
True,149,shade,f22,1,4,gaussian,10.0,0.0001,50,-1,0.9422920573014327,0.0008109182111075459,0.00038830602130887507,0.008091917028650641,,,800,200
True,150,shade,f22,1,1,gaussian,10.0,0.0001,100,-1,0.7471521788044702,0.0013158206281818888,0.0010255416794124335,0.018162166932597756,,,800,200
True,150,shade,f22,1,2,gaussian,10.0,0.0001,100,-1,0.8576359408985226,0.0032993712670492015,0.0009770453112332702,0.017730750143527985,,,800,200
True,150,shade,f22,1,3,gaussian,10.0,0.0001,100,-1,0.9550753768844223,0.000898758827185277,0.00043765484618134526,0.01815145811997354,,,800,200
True,150,shade,f22,1,4,gaussian,10.0,0.0001,100,-1,0.9391359783994602,0.0009570943474761446,0.0004743196783020142,0.018330541905015707,,,800,200
True,151,shade,f22,1,1,gaussian,10.0,0.001,25,-1,0.7829385734643366,0.0014241699564363115,0.000860795643637297,0.0035587081220000982,,,800,200
True,151,shade,f22,1,2,gaussian,10.0,0.001,25,-1,0.8772069301732545,0.003262685667872391,0.0008349358572107257,0.003325000172480941,,,800,200
True,151,shade,f22,1,3,gaussian,10.0,0.001,25,-1,0.9573224330608266,0.0006568731706394045,0.0003126069598935715,0.0037566660903394222,,,800,200
True,151,shade,f22,1,4,gaussian,10.0,0.001,25,-1,0.9497982449561239,0.000802393134521852,0.00037539271034502916,0.003869290929287672,,,800,200
True,152,shade,f22,1,1,gaussian,10.0,0.001,50,-1,0.736593414835371,0.0013374111175284253,0.0009646412766188712,0.0076767089776694775,,,800,200
True,152,shade,f22,1,2,gaussian,10.0,0.001,50,-1,0.8247686192154804,0.0033250120709502696,0.0010001107027750578,0.007383124902844429,,,800,200
True,152,shade,f22,1,3,gaussian,10.0,0.001,50,-1,0.9470051751293783,0.0008568577364188993,0.00043948177371011174,0.007902707904577255,,,800,200
True,152,shade,f22,1,4,gaussian,10.0,0.001,50,-1,0.9364314107852698,0.0008749322286062897,0.0004267933121107002,0.00796950003132224,,,800,200
True,153,shade,f22,1,1,gaussian,10.0,0.001,100,-1,0.6923138078451961,0.0013943091918328743,0.0010944386202764913,0.01789741707034409,,,800,200
True,153,shade,f22,1,2,gaussian,10.0,0.001,100,-1,0.7917812945323635,0.0033640024735775336,0.001102432885269931,0.017437208211049438,,,800,200
True,153,shade,f22,1,3,gaussian,10.0,0.001,100,-1,0.9413890347258683,0.0009841985339205735,0.0005125212672643701,0.01794199994765222,,,800,200
True,153,shade,f22,1,4,gaussian,10.0,0.001,100,-1,0.9357713942848572,0.001090280070975053,0.0005213961118851093,0.018085042014718056,,,800,200
True,154,shade,f22,1,1,gaussian,10.0,0.01,25,-1,0.7822755568889224,0.0011787809835295529,0.0008872359957959163,0.003611665917560458,,,800,200
True,154,shade,f22,1,2,gaussian,10.0,0.01,25,-1,0.8854391359783995,0.00326878526099887,0.0009305050381596713,0.003403209149837494,,,800,200
True,154,shade,f22,1,3,gaussian,10.0,0.01,25,-1,0.9598379959498988,0.0006079222587272274,0.0003195858190428355,0.003843707963824272,,,800,200
True,154,shade,f22,1,4,gaussian,10.0,0.01,25,-1,0.948980724518113,0.0006801306037560563,0.0003841332303993713,0.003963208058848977,,,800,200
True,155,shade,f22,1,1,gaussian,10.0,0.01,50,-1,0.7296617415435387,0.0012594926125580864,0.0009681327131188802,0.007569249952211976,,,800,200
True,155,shade,f22,1,2,gaussian,10.0,0.01,50,-1,0.8244536113402837,0.003326862036660832,0.0010519775518453877,0.007603249978274107,,,800,200
True,155,shade,f22,1,3,gaussian,10.0,0.01,50,-1,0.9485712142803571,0.0007286944425960989,0.0003935656204919183,0.00809324998408556,,,800,200
True,155,shade,f22,1,4,gaussian,10.0,0.01,50,-1,0.9360579014475363,0.0007792248119066575,0.0004433886047530222,0.008552083047106862,,,800,200
True,156,shade,f22,1,1,gaussian,10.0,0.01,100,-1,0.6682982074551864,0.0013790752904126993,0.001061601209841163,0.018813957925885916,,,800,200
True,156,shade,f22,1,2,gaussian,10.0,0.01,100,-1,0.7751758793969852,0.0033730087863356774,0.0011445860116508855,0.01739441603422165,,,800,200
True,156,shade,f22,1,3,gaussian,10.0,0.01,100,-1,0.9366609165229132,0.0008713723268202639,0.00047264391726381153,0.018062167102470994,,,800,200
True,156,shade,f22,1,4,gaussian,10.0,0.01,100,-1,0.9307957698942474,0.0009644827791556439,0.0005302619884159936,0.017987583065405488,,,800,200
True,157,shade,f22,1,1,gaussian,10.0,0.1,25,-1,0.6511032775819395,0.0014613560915988713,0.0011667446481637418,0.003775249933823943,,,800,200
True,157,shade,f22,1,2,gaussian,10.0,0.1,25,-1,0.8094502362559066,0.003367540205803723,0.001189099613154636,0.003366334130987525,,,800,200
True,157,shade,f22,1,3,gaussian,10.0,0.1,25,-1,0.944828620715518,0.0007734493244173738,0.00045271315377362945,0.003842541016638279,,,800,200
True,157,shade,f22,1,4,gaussian,10.0,0.1,25,-1,0.9418870471761795,0.0008057708089190923,0.0004824061997070924,0.003908250015228987,,,800,200
True,158,shade,f22,1,1,gaussian,10.0,0.1,50,-1,0.5558613965349133,0.0015567219489363113,0.001264075531130337,0.007610917091369629,,,800,200
True,158,shade,f22,1,2,gaussian,10.0,0.1,50,-1,0.7088592214805371,0.0034407489025858394,0.0013777744633625617,0.0073292499873787165,,,800,200
True,158,shade,f22,1,3,gaussian,10.0,0.1,50,-1,0.9262161554038852,0.0009118836512486882,0.0005633904688607918,0.007837458979338408,,,800,200
True,158,shade,f22,1,4,gaussian,10.0,0.1,50,-1,0.9333818345458638,0.0009651462473824288,0.0005850653074138575,0.0078119998797774315,,,800,200
True,159,shade,f22,1,1,gaussian,10.0,0.1,100,-1,0.5355553888847222,0.0015545648392377078,0.0012734393153133006,0.01754716713912785,,,800,200
True,159,shade,f22,1,2,gaussian,10.0,0.1,100,-1,0.6609300232505814,0.003489159964857937,0.0014883544786885431,0.017423167126253247,,,800,200
True,159,shade,f22,1,3,gaussian,10.0,0.1,100,-1,0.9020085502137554,0.001064692582431892,0.0006621192582286023,0.017890874994918704,,,800,200
True,159,shade,f22,1,4,gaussian,10.0,0.1,100,-1,0.929006225155629,0.00110380661661762,0.0006766304077176079,0.017900458071380854,,,800,200
True,160,shade,f22,1,1,gaussian,10.0,1.0,25,-1,0.5875466886672165,0.0015659294207778754,0.00126309266033781,0.003485166933387518,,,800,200
True,160,shade,f22,1,2,gaussian,10.0,1.0,25,-1,0.772121803045076,0.0034024607701206703,0.001274701367237619,0.003317875089123845,,,800,200
True,160,shade,f22,1,3,gaussian,10.0,1.0,25,-1,0.9359333983349585,0.0008328612238199675,0.0005234368839294356,0.0037341660354286432,,,800,200
True,160,shade,f22,1,4,gaussian,10.0,1.0,25,-1,0.9322043051076279,0.0008809522562471675,0.0005781864369604164,0.003857916919514537,,,800,200
True,161,shade,f22,1,1,gaussian,10.0,1.0,50,-1,0.41417085427135686,0.0017383399386006178,0.0014263059713443137,0.007499624975025654,,,800,200
True,161,shade,f22,1,2,gaussian,10.0,1.0,50,-1,0.5937298432460812,0.003521051330751338,0.0015380319818930996,0.007288249908015132,,,800,200
True,161,shade,f22,1,3,gaussian,10.0,1.0,50,-1,0.9002985074626866,0.0010429330079098254,0.0006632169486766974,0.007794542005285621,,,800,200
True,161,shade,f22,1,4,gaussian,10.0,1.0,50,-1,0.9262011550288758,0.001140551766713994,0.0007290372098384216,0.007837791927158833,,,800,200
True,162,shade,f22,1,1,gaussian,10.0,1.0,100,-1,0.346460661516538,0.001801099391972262,0.0014958193908625923,0.01750562503002584,,,800,200
True,162,shade,f22,1,2,gaussian,10.0,1.0,100,-1,0.4433990849771245,0.0036337299315941417,0.001740772870582518,0.01728220796212554,,,800,200
True,162,shade,f22,1,3,gaussian,10.0,1.0,100,-1,0.8893377334433362,0.0013783475420867108,0.0008859546535537509,0.017918416997417808,,,800,200
True,162,shade,f22,1,4,gaussian,10.0,1.0,100,-1,0.9234080852021301,0.0015019221292418763,0.0009574714123579016,0.017933457856997848,,,800,200
True,163,shade,f22,1,1,gaussian,100.0,1e-06,25,-1,0.8484122103052577,0.0009697597223598892,0.0005463660934924944,0.003588041989132762,,,800,200
True,163,shade,f22,1,2,gaussian,100.0,1e-06,25,-1,0.9412165304132605,0.0031516310970902094,0.000574099963066792,0.003420792054384947,,,800,200
True,163,shade,f22,1,3,gaussian,100.0,1e-06,25,-1,0.9216545413635343,0.000816230558147286,0.00026816217663498757,0.003766082925722003,,,800,200
True,163,shade,f22,1,4,gaussian,100.0,1e-06,25,-1,0.9548203705092628,0.0006208995186360398,0.00029732215159845746,0.00395358307287097,,,800,200
True,164,shade,f22,1,1,gaussian,100.0,1e-06,50,-1,0.8780844521113029,0.0010759472129327234,0.000623954322077751,0.007819250226020813,,,800,200
True,164,shade,f22,1,2,gaussian,100.0,1e-06,50,-1,0.9268776719417986,0.003190804418537481,0.0006513252984965932,0.007664375007152557,,,800,200
True,164,shade,f22,1,3,gaussian,100.0,1e-06,50,-1,0.925307132678317,0.0007666022479938057,0.0002617079781487359,0.007992291823029518,,,800,200
True,164,shade,f22,1,4,gaussian,100.0,1e-06,50,-1,0.9458381459536489,0.0008500601713814775,0.00039094230871715175,0.008145249914377928,,,800,200
True,165,shade,f22,1,1,gaussian,100.0,1e-06,100,-1,0.8509352733818346,0.0012051094046535008,0.0006695950928787775,0.018853625049814582,,,800,200
True,165,shade,f22,1,2,gaussian,100.0,1e-06,100,-1,0.9092522313057827,0.0032230813501059625,0.0006704843904169423,0.018571082968264818,,,800,200
True,165,shade,f22,1,3,gaussian,100.0,1e-06,100,-1,0.928118202955074,0.0007643165429560672,0.00026998281755418667,0.018553333822637796,,,800,200
True,165,shade,f22,1,4,gaussian,100.0,1e-06,100,-1,0.9511512787819697,0.0010763166931569094,0.0003685760871958975,0.018894667038694024,,,800,200
True,166,shade,f22,1,1,gaussian,100.0,0.0001,25,-1,0.8472166804170105,0.0009434143538847706,0.0005336268125320821,0.0036038749385625124,,,800,200
True,166,shade,f22,1,2,gaussian,100.0,0.0001,25,-1,0.9385899647491188,0.0031581575646205933,0.0005877834920822488,0.003403040813282132,,,800,200
True,166,shade,f22,1,3,gaussian,100.0,0.0001,25,-1,0.9617400435010877,0.0005493482767671337,0.00023061359523176742,0.0038160420954227448,,,800,200
True,166,shade,f22,1,4,gaussian,100.0,0.0001,25,-1,0.9576389409735244,0.0005802583413185656,0.00028423080984027655,0.003915374865755439,,,800,200
True,167,shade,f22,1,1,gaussian,100.0,0.0001,50,-1,0.8810410260256507,0.0010278897228396867,0.0006070061305545995,0.007877582916989923,,,800,200
True,167,shade,f22,1,2,gaussian,100.0,0.0001,50,-1,0.9272241806045154,0.0031769111988909702,0.0006251131095286692,0.007629333063960075,,,800,200
True,167,shade,f22,1,3,gaussian,100.0,0.0001,50,-1,0.9503997599940001,0.0006054295659501959,0.00022917705228711139,0.008063500048592687,,,800,200
True,167,shade,f22,1,4,gaussian,100.0,0.0001,50,-1,0.9555193879846996,0.0006769606308616962,0.000342616059025006,0.008067207876592875,,,800,200
True,168,shade,f22,1,1,gaussian,100.0,0.0001,100,-1,0.8609045226130654,0.001131532877563611,0.0006558970190417451,0.01879641693085432,,,800,200
True,168,shade,f22,1,2,gaussian,100.0,0.0001,100,-1,0.9289192229805745,0.003204294406636125,0.0006431136079186847,0.018331458093598485,,,800,200
True,168,shade,f22,1,3,gaussian,100.0,0.0001,100,-1,0.9653116327908199,0.0005269396029664857,0.00022807073046199637,0.018484707921743393,,,800,200
True,168,shade,f22,1,4,gaussian,100.0,0.0001,100,-1,0.9555463886597166,0.0007070286539207984,0.00032265323770863316,0.018585292156785727,,,800,200
True,169,shade,f22,1,1,gaussian,100.0,0.001,25,-1,0.8593519837995952,0.0008770263633800701,0.0005105768598751044,0.003565415972843766,,,800,200
True,169,shade,f22,1,2,gaussian,100.0,0.001,25,-1,0.938370959273982,0.003158778029051591,0.0005817671044220522,0.0033909999765455723,,,800,200
True,169,shade,f22,1,3,gaussian,100.0,0.001,25,-1,0.9743853596339909,0.0004668963331619824,0.00020992561612610485,0.0037820839788764715,,,800,200
True,169,shade,f22,1,4,gaussian,100.0,0.001,25,-1,0.9516117902947576,0.0005255499916294808,0.0002599486606698852,0.003923832904547453,,,800,200
True,170,shade,f22,1,1,gaussian,100.0,0.001,50,-1,0.8788389709742745,0.0009161301254944455,0.0005558505747911255,0.007840167032554746,,,800,200
True,170,shade,f22,1,2,gaussian,100.0,0.001,50,-1,0.9247896197404937,0.0031649107575983677,0.0005996301877549412,0.007541125174611807,,,800,200
True,170,shade,f22,1,3,gaussian,100.0,0.001,50,-1,0.9602820070501765,0.0005417689127747068,0.0002317560316344003,0.008045000024139881,,,800,200
True,170,shade,f22,1,4,gaussian,100.0,0.001,50,-1,0.9510417760444012,0.0005778862791247968,0.00028628467683002127,0.008065999951213598,,,800,200
True,171,shade,f22,1,1,gaussian,100.0,0.001,100,-1,0.8714947873696843,0.0010155005937441228,0.0006135678236944176,0.018387124873697758,,,800,200
True,171,shade,f22,1,2,gaussian,100.0,0.001,100,-1,0.916396909922748,0.003190879003725746,0.0006382356675107728,0.018015540903434157,,,800,200
True,171,shade,f22,1,3,gaussian,100.0,0.001,100,-1,0.973831845796145,0.00047321491050879587,0.00022850617890307913,0.01825170894153416,,,800,200
True,171,shade,f22,1,4,gaussian,100.0,0.001,100,-1,0.9539968499212481,0.0005916910589098634,0.00028802066678089585,0.01830891612917185,,,800,200
True,172,shade,f22,1,1,gaussian,100.0,0.01,25,-1,0.8764734118352959,0.0008113921946136208,0.0004850006593457275,0.003546166932210326,,,800,200
True,172,shade,f22,1,2,gaussian,100.0,0.01,25,-1,0.9353033825845647,0.0031601873737549134,0.0006188489835679931,0.003370415885001421,,,800,200
True,172,shade,f22,1,3,gaussian,100.0,0.01,25,-1,0.9721833045826147,0.0004665215934938593,0.00022235251612306634,0.0037426671478897333,,,800,200
True,172,shade,f22,1,4,gaussian,100.0,0.01,25,-1,0.9437905947648692,0.0005163724640059945,0.0002591257885050765,0.00388449989259243,,,800,200
True,173,shade,f22,1,1,gaussian,100.0,0.01,50,-1,0.8791629790744769,0.0008115961558233429,0.0005293200753469044,0.007582040969282389,,,800,200
True,173,shade,f22,1,2,gaussian,100.0,0.01,50,-1,0.9352928823220581,0.0031523244707759904,0.000593267681324727,0.0073829591274261475,,,800,200
True,173,shade,f22,1,3,gaussian,100.0,0.01,50,-1,0.9701867546688668,0.0005032787353532089,0.0002326966988995846,0.007848375011235476,,,800,200
True,173,shade,f22,1,4,gaussian,100.0,0.01,50,-1,0.9433840846021152,0.0005438483582974671,0.0002631352815443865,0.007906249957159162,,,800,200
True,174,shade,f22,1,1,gaussian,100.0,0.01,100,-1,0.8666796669916748,0.0008910557313623569,0.0005801345932747906,0.017908915877342224,,,800,200
True,174,shade,f22,1,2,gaussian,100.0,0.01,100,-1,0.9322163054076353,0.003164264176656255,0.0006259773969856492,0.01761749992147088,,,800,200
True,174,shade,f22,1,3,gaussian,100.0,0.01,100,-1,0.9720063001575041,0.00046716537007797897,0.00022892516328182867,0.018086541909724474,,,800,200
True,174,shade,f22,1,4,gaussian,100.0,0.01,100,-1,0.944921623040576,0.000562466555259917,0.000273551479073162,0.01804858399555087,,,800,200
True,175,shade,f22,1,1,gaussian,100.0,0.1,25,-1,0.8721593039825998,0.0008461423307283078,0.0005672318150896828,0.0035512910690158606,,,800,200
True,175,shade,f22,1,2,gaussian,100.0,0.1,25,-1,0.9288292207305184,0.0031692952097623884,0.0006603886902984266,0.0033084170427173376,,,800,200
True,175,shade,f22,1,3,gaussian,100.0,0.1,25,-1,0.9703187579689494,0.0004464491539481743,0.00022890181598566152,0.00371554191224277,,,800,200
True,175,shade,f22,1,4,gaussian,100.0,0.1,25,-1,0.9433615840396011,0.0005362227260552062,0.00027769267908198456,0.0038992089685052633,,,800,200
True,176,shade,f22,1,1,gaussian,100.0,0.1,50,-1,0.8673921848046202,0.000860925761296077,0.0005988703520434621,0.007457957835868001,,,800,200
True,176,shade,f22,1,2,gaussian,100.0,0.1,50,-1,0.925793144828621,0.0031724751384449254,0.000690630051389131,0.00730329193174839,,,800,200
True,176,shade,f22,1,3,gaussian,100.0,0.1,50,-1,0.9673171829295734,0.0005407821090940135,0.0002671794965554495,0.0077831249218434095,,,800,200
True,176,shade,f22,1,4,gaussian,100.0,0.1,50,-1,0.9360654016350409,0.0005489072162844388,0.0002869230800837666,0.00785479205660522,,,800,200
True,177,shade,f22,1,1,gaussian,100.0,0.1,100,-1,0.8569054226355659,0.0009022821371841776,0.000662437728405725,0.017494624946266413,,,800,200
True,177,shade,f22,1,2,gaussian,100.0,0.1,100,-1,0.9189244731118279,0.0031800948096635654,0.0007228589176039778,0.017272124998271465,,,800,200
True,177,shade,f22,1,3,gaussian,100.0,0.1,100,-1,0.9654901372534315,0.0005789603744683192,0.0002866711964285696,0.017818958032876253,,,800,200
True,177,shade,f22,1,4,gaussian,100.0,0.1,100,-1,0.9329378234455863,0.0005693484751890555,0.0003007422499307097,0.017835834063589573,,,800,200
True,178,shade,f22,1,1,gaussian,100.0,1.0,25,-1,0.81606390159754,0.0011423506355106624,0.0008777004114147277,0.0034642501268535852,,,800,200
True,178,shade,f22,1,2,gaussian,100.0,1.0,25,-1,0.90814370359259,0.0032463316714426214,0.0009042502885264472,0.003288083942607045,,,800,200
True,178,shade,f22,1,3,gaussian,100.0,1.0,25,-1,0.9610680267006677,0.0005946618994434662,0.00034304495426872803,0.0037429998628795147,,,800,200
True,178,shade,f22,1,4,gaussian,100.0,1.0,25,-1,0.9425605640141005,0.0006934535993421627,0.0004516333383969891,0.0038295420818030834,,,800,200
True,179,shade,f22,1,1,gaussian,100.0,1.0,50,-1,0.8104027600690018,0.0011322790456711413,0.0008654436227736034,0.007476041093468666,,,800,200
True,179,shade,f22,1,2,gaussian,100.0,1.0,50,-1,0.8887767194179855,0.0032595056864495745,0.0009243393900208786,0.007572874892503023,,,800,200
True,179,shade,f22,1,3,gaussian,100.0,1.0,50,-1,0.9566444161104029,0.0006226240327436528,0.00034189661298738514,0.007851667003706098,,,800,200
True,179,shade,f22,1,4,gaussian,100.0,1.0,50,-1,0.93587189679742,0.0006657422361323577,0.0004051015822918772,0.007907249964773655,,,800,200
True,180,shade,f22,1,1,gaussian,100.0,1.0,100,-1,0.8107312682817073,0.001112776501543253,0.0008445162196688607,0.017662833910435438,,,800,200
True,180,shade,f22,1,2,gaussian,100.0,1.0,100,-1,0.8816230405760145,0.003260361760941207,0.0009249534565933904,0.017417541006579995,,,800,200
True,180,shade,f22,1,3,gaussian,100.0,1.0,100,-1,0.9567584189604741,0.0006696835643868449,0.0003528609148185938,0.018020958174020052,,,800,200
True,180,shade,f22,1,4,gaussian,100.0,1.0,100,-1,0.9298927473186831,0.000663536030552754,0.00038877450781061044,0.018012834014371037,,,800,200
True,181,shade,f22,1,1,thin_plate_spline,0.01,1e-06,25,-1,0.42701267531688303,0.007721264483806568,0.0027551406652089132,0.0036251661367714405,,,800,200
True,181,shade,f22,1,2,thin_plate_spline,0.01,1e-06,25,-1,-0.2140748518712968,0.09914402239569242,0.017710828299552343,0.003387124976143241,,,800,200
True,181,shade,f22,1,3,thin_plate_spline,0.01,1e-06,25,-1,-0.5175984399609991,0.1358144686099447,0.012697554676747918,0.0038067088462412357,,,800,200
True,181,shade,f22,1,4,thin_plate_spline,0.01,1e-06,25,-1,0.20358658966474164,1.2018739310649627,0.08783511315618399,0.00394637486897409,,,800,200
True,182,shade,f22,1,1,thin_plate_spline,0.01,1e-06,50,-1,-0.057680942023550584,0.0035492323783030398,0.0025004694540440254,0.007815791992470622,,,800,200
True,182,shade,f22,1,2,thin_plate_spline,0.01,1e-06,50,-1,0.5240216005400136,0.05935053734539232,0.010312710586147012,0.007638166891410947,,,800,200
True,182,shade,f22,1,3,thin_plate_spline,0.01,1e-06,50,-1,0.7359648991224781,0.019335053751626585,0.004194550918480256,0.008106415858492255,,,800,200
True,182,shade,f22,1,4,thin_plate_spline,0.01,1e-06,50,-1,0.8708587714692867,0.002048147269708102,0.001685734275940691,0.008142540929839015,,,800,200
True,183,shade,f22,1,1,thin_plate_spline,0.01,1e-06,100,-1,0.2185074626865672,0.023303253567143307,0.0073488530673257255,0.01846345793455839,,,800,200
True,183,shade,f22,1,2,thin_plate_spline,0.01,1e-06,100,-1,0.35351983799595,0.016753378239839852,0.004017416956217967,0.01816316694021225,,,800,200
True,183,shade,f22,1,3,thin_plate_spline,0.01,1e-06,100,-1,0.8758748968724219,0.001610937682024643,0.0014488878078362708,0.018624624935910106,,,800,200
True,183,shade,f22,1,4,thin_plate_spline,0.01,1e-06,100,-1,0.7475241881047027,0.005166447273243019,0.0025242433989125833,0.018612416926771402,,,800,200
True,184,shade,f22,1,1,thin_plate_spline,0.01,0.0001,25,-1,-0.16605715142878574,0.0018164313122655054,0.0015845606362572646,0.003594416892156005,,,800,200
True,184,shade,f22,1,2,thin_plate_spline,0.01,0.0001,25,-1,-0.33013425335633395,0.003968219136943276,0.002053351074025418,0.0034228330478072166,,,800,200
True,184,shade,f22,1,3,thin_plate_spline,0.01,0.0001,25,-1,-0.5680177004425111,0.0019380153048355973,0.0018093850096994265,0.003816834185272455,,,800,200
