ok,config_id,algoritmo,funcion,seed,batch_train,kernel,epsilon,smoothing,neighbors,degree,spearman,nrmse,nmae,elapsed_s,warnings,error,n_train,n_val
True,104,age,f1,1,1,linear,1.0,1.0,25,0,0.934452861321533,1.995351191284023,0.5872942114748575,0.0036663340870290995,,,800,200
True,105,age,f1,1,1,linear,1.0,1.0,50,-1,0.5241626040651017,2.524593470424869,1.2481005471713438,0.006816125009208918,,,800,200
True,106,age,f1,1,1,linear,1.0,1.0,50,0,0.9477041926048152,2.209861776139672,0.718721161681767,0.0069252499379217625,,,800,200
True,107,age,f1,1,1,linear,1.0,1.0,100,-1,0.7503892597314934,2.4727247915307475,1.240367071444917,0.012451041955500841,,,800,200
True,108,age,f1,1,1,linear,1.0,1.0,100,0,0.939042976074402,2.365747228213711,0.8231513207909921,0.012795374961569905,,,800,200
True,109,age,f1,1,1,linear,10.0,1e-06,25,-1,0.9266796669916749,20.1801156642999,2.2035419846579773,0.0037462080363184214,,,800,200
True,110,age,f1,1,1,linear,10.0,1e-06,25,0,0.9646816170404262,1.156092570772886,0.21650298900282042,0.003657667199149728,,,800,200
True,111,age,f1,1,1,linear,10.0,1e-06,50,-1,0.934647866196655,19.01242825487209,2.065179823558944,0.006823250092566013,,,800,200
True,112,age,f1,1,1,linear,10.0,1e-06,50,0,0.9712097802445062,1.1054250509077175,0.19448561897911487,0.0069174999371171,,,800,200
True,113,age,f1,1,1,linear,10.0,1e-06,100,-1,0.9434050851271283,17.421784964791524,1.9093300230644696,0.01256262487731874,,,800,200
True,114,age,f1,1,1,linear,10.0,1e-06,100,0,0.9773584339608492,1.1054512357746484,0.19433646406392904,0.012800874887034297,,,800,200
True,115,age,f1,1,1,linear,10.0,0.0001,25,-1,0.18678616965424139,73.30558459870693,8.040230599815983,0.0036921249702572823,,,800,200
True,116,age,f1,1,1,linear,10.0,0.0001,25,0,0.9465251631290783,1.1570306215176278,0.21701146142626995,0.0036382919643074274,,,800,200
True,117,age,f1,1,1,linear,10.0,0.0001,50,-1,0.939735993399835,40.239429259168034,6.652584901174303,0.0068140418734401464,,,800,200
True,118,age,f1,1,1,linear,10.0,0.0001,50,0,0.9546118652966327,1.1063347213671735,0.1949447897083644,0.006881000008434057,,,800,200
True,119,age,f1,1,1,linear,10.0,0.0001,100,-1,0.9302482562064053,24.222353896484655,2.7250508479564703,0.012522791977971792,,,800,200
True,120,age,f1,1,1,linear,10.0,0.0001,100,0,0.9408280207005175,1.1063510288595895,0.19479651141524823,0.012759082950651646,,,800,200
True,121,age,f1,1,1,linear,10.0,0.001,25,-1,0.258873471836796,6.593225283109444,1.2124618673696734,0.003717541927471757,,,800,200
True,122,age,f1,1,1,linear,10.0,0.001,25,0,0.9428110702767569,1.164746266806922,0.22122903800254254,0.003635458881035447,,,800,200
True,123,age,f1,1,1,linear,10.0,0.001,50,-1,0.2722838070951774,14.974997268617614,2.030091027658228,0.006810124963521957,,,800,200
True,124,age,f1,1,1,linear,10.0,0.001,50,0,0.9541783544588617,1.1139490214789378,0.19877829342111183,0.006884292000904679,,,800,200
True,125,age,f1,1,1,linear,10.0,0.001,100,-1,0.14494562364059102,176.16840822590308,14.928604992450984,0.012519958894699812,,,800,200
True,126,age,f1,1,1,linear,10.0,0.001,100,0,0.9412825320633017,1.113880098518272,0.19863518986086937,0.012765959138050675,,,800,200
True,127,age,f1,1,1,linear,10.0,0.01,25,-1,0.2518412960324009,2.5571567862011366,0.8412602671269749,0.0037079169414937496,,,800,200
True,128,age,f1,1,1,linear,10.0,0.01,25,0,0.9422530563264082,1.2201774590024004,0.25064586808994704,0.003642250085249543,,,800,200
True,129,age,f1,1,1,linear,10.0,0.01,50,-1,0.28633015825395636,3.926123714978861,1.0275334929920936,0.006816458189859986,,,800,200
True,130,age,f1,1,1,linear,10.0,0.01,50,0,0.9538228455711395,1.170336818767708,0.22526557875727105,0.006888791918754578,,,800,200
True,131,age,f1,1,1,linear,10.0,0.01,100,-1,0.2882997074926874,34.24375543198087,3.2879937073154832,0.012515957932919264,,,800,200
True,132,age,f1,1,1,linear,10.0,0.01,100,0,0.9451856296407412,1.1695691252681724,0.22465808919428132,0.012768541928380728,,,800,200
True,133,age,f1,1,1,linear,10.0,0.1,25,-1,0.23342533563339085,3.148016155491892,1.4129693488083703,0.0037105001974850893,,,800,200
True,134,age,f1,1,1,linear,10.0,0.1,25,0,0.9396744918622967,1.483123432724284,0.35457925418336805,0.003656374989077449,,,800,200
True,135,age,f1,1,1,linear,10.0,0.1,50,-1,0.2656251406285157,43.834578357772436,4.173104388616532,0.006786750163882971,,,800,200
True,136,age,f1,1,1,linear,10.0,0.1,50,0,0.9518697967449188,1.429140828609793,0.3224708977611761,0.006875416962429881,,,800,200
True,137,age,f1,1,1,linear,10.0,0.1,100,-1,0.2692312307807696,11.588469921677891,2.0786333730662334,0.012509374879300594,,,800,200
True,138,age,f1,1,1,linear,10.0,0.1,100,0,0.9432370809270234,1.4224254739866922,0.31921603397796794,0.012739292113110423,,,800,200
True,139,age,f1,1,1,linear,10.0,1.0,25,-1,0.04691817295432385,15.204842729730006,3.7183085903923434,0.00368216703645885,,,800,200
True,140,age,f1,1,1,linear,10.0,1.0,25,0,0.935486387159679,1.872629146053736,0.5273109271749842,0.0036475409287959337,,,800,200
True,141,age,f1,1,1,linear,10.0,1.0,50,-1,0.518102452561314,4.645704886924807,2.2060464046267367,0.006773290922865272,,,800,200
True,142,age,f1,1,1,linear,10.0,1.0,50,0,0.9484737118427963,1.9411588151907182,0.564172795658217,0.006874333135783672,,,800,200
True,143,age,f1,1,1,linear,10.0,1.0,100,-1,0.16085952148803723,10.451791642812086,3.225636732460286,0.012453957926481962,,,800,200
True,144,age,f1,1,1,linear,10.0,1.0,100,0,0.9398724968124205,1.9666585981508464,0.5937975180416056,0.012721208855509758,,,800,200
True,145,age,f1,1,1,linear,100.0,1e-06,25,-1,0.925524638115953,19.770168097427895,2.1560714926729387,0.0037150410935282707,,,800,200
True,146,age,f1,1,1,linear,100.0,1e-06,25,0,0.97102377559439,1.1560839251839339,0.2164982929696655,0.003637416986748576,,,800,200
True,147,age,f1,1,1,linear,100.0,1e-06,50,-1,0.9389514737868447,18.644382774245837,2.0241640416874214,0.006830875063315034,,,800,200
True,148,age,f1,1,1,linear,100.0,1e-06,50,0,0.9786994674866873,1.10541668215888,0.19448140162521751,0.006899500032886863,,,800,200
