funcid,dim,milestone,error
3,10,1,1.443558e+04
3,10,2,1.334161e+04
3,10,3,1.206608e+04
3,10,5,9.920180e+03
3,10,10,5.560139e+03
3,10,20,1.430504e+03
3,10,30,2.686275e+02
3,10,40,5.410906e+00
3,10,50,2.387683e-02
3,10,60,1.860287e-03
3,10,70,9.098175e-04
3,10,80,7.545814e-04
3,10,90,5.973602e-04
3,10,100,4.601138e-04
