funcid,dim,milestone,error
2,10,1,8.911151e+08
2,10,2,4.170989e+08
2,10,3,3.671097e+08
2,10,5,3.296268e+08
2,10,10,1.861627e+08
2,10,20,3.392387e+07
2,10,30,7.330065e+06
2,10,40,2.838400e+06
2,10,50,4.831800e+04
2,10,60,8.530000e+03
2,10,70,5.823000e+03
2,10,80,5.369000e+03
2,10,90,3.518000e+03
2,10,100,2.136000e+03
