funcid,dim,milestone,error
6,10,1,5.338475e+00
6,10,2,1.772495e+00
6,10,3,1.230206e+00
6,10,5,8.021054e-01
6,10,10,5.290227e-01
6,10,20,5.020953e-01
6,10,30,4.879259e-01
6,10,40,4.879258e-01
6,10,50,4.879258e-01
6,10,60,4.858764e-01
6,10,70,4.858764e-01
6,10,80,4.858764e-01
6,10,90,4.858764e-01
6,10,100,4.858764e-01
