funcid,dim,milestone,error
14,10,1,2.221321e+03
14,10,2,1.177633e+02
14,10,3,1.059518e+02
14,10,5,9.604648e+01
14,10,10,9.314862e+01
14,10,20,9.314274e+01
14,10,30,9.314274e+01
14,10,40,9.314274e+01
14,10,50,9.314274e+01
14,10,60,9.314274e+01
14,10,70,9.314274e+01
14,10,80,9.314274e+01
14,10,90,9.314274e+01
14,10,100,9.314274e+01
