funcid,dim,milestone,error
26,10,1,1.483188e+03
26,10,2,1.437759e+03
26,10,3,1.427858e+03
26,10,5,1.421415e+03
26,10,10,1.420694e+03
26,10,20,1.418405e+03
26,10,30,1.418399e+03
26,10,40,1.418397e+03
26,10,50,1.418397e+03
26,10,60,1.418396e+03
26,10,70,1.418396e+03
26,10,80,1.418396e+03
26,10,90,1.418395e+03
26,10,100,1.418395e+03
